service_id,date,exception_type
14447,20200414,2
14448,20200413,2
14449,20200412,1
14450,20200602,1
14450,20200601,2
14452,20200601,1
14452,20200531,2
14453,20200405,1
14455,20200601,1
14455,20200520,1
14455,20200507,1
14455,20200531,2
14455,20200522,2
14455,20200524,2
14455,20200508,2
14456,20200406,2
14456,20200412,2
14456,20200420,2
14458,20200403,1
14459,20200406,1
14459,20200420,1
14459,20200407,2
14460,20200507,1
14460,20200520,1
14460,20200430,1
14460,20200508,2
14460,20200522,2
14460,20200501,2
14461,20200406,1
14461,20200420,1
14461,20200407,2
14462,20200420,1
7540,20200601,1
7540,20200531,2
14463,20200602,1
14463,20200601,2
14465,20200521,1
14465,20200501,1
14465,20200508,1
14465,20200425,1
14465,20200502,1
14465,20200509,1
14465,20200516,1
14466,20200414,2
14467,20200411,1
14468,20200427,1
2284,20200426,1
2284,20200427,1
2284,20200428,1
2284,20200429,1
2284,20200430,1
2284,20200503,1
2284,20200504,1
2284,20200505,1
2284,20200506,1
2284,20200507,1
2284,20200510,1
2284,20200511,1
2284,20200512,1
2284,20200513,1
2284,20200514,1
2284,20200515,1
2284,20200517,1
2284,20200521,2
2284,20200501,2
2284,20200508,2
14470,20200601,1
14470,20200516,1
14470,20200517,1
14470,20200521,1
14470,20200425,1
14470,20200426,1
14470,20200501,1
14470,20200502,1
14470,20200503,1
14470,20200508,1
14470,20200509,1
14470,20200510,1
14470,20200522,1
14470,20200523,1
14470,20200524,1
14471,20200602,2
14471,20200508,2
14471,20200521,2
14471,20200522,2
14471,20200501,2
14472,20200413,2
7868,20200521,1
7868,20200522,1
7868,20200508,1
14473,20200406,2
14474,20200414,1
14475,20200520,1
14475,20200514,2
14475,20200528,2
14476,20200602,1
14476,20200601,2
14479,20200602,2
14480,20200508,2
14480,20200521,2
14480,20200522,2
14480,20200501,2
14481,20200414,2
14482,20200414,1
14483,20200602,1
14483,20200601,2
14484,20200602,2
14485,20200420,1
14486,20200409,1
14488,20200404,1
14488,20200405,1
14488,20200418,1
14489,20200601,1
14491,20200405,1
14492,20200520,1
14492,20200514,2
14492,20200528,2
11589,20200521,1
11589,20200522,2
11589,20200515,2
11589,20200529,2
4811,20200601,1
14495,20200520,1
14495,20200514,2
14495,20200528,2
14496,20200406,1
14496,20200420,1
14496,20200409,2
14497,20200514,1
14497,20200528,1
14497,20200520,2
14499,20200419,1
156,20200606,1
14500,20200413,2
14502,20200524,1
14502,20200601,1
14503,20200413,1
14504,20200426,1
14504,20200531,1
14505,20200514,1
14505,20200528,1
14505,20200520,2
14506,20200413,2
14508,20200507,1
14508,20200520,1
14508,20200430,1
14508,20200508,2
14508,20200522,2
14508,20200501,2
14509,20200514,1
14509,20200526,1
14509,20200527,1
14510,20200513,1
14510,20200528,1
14510,20200526,2
14512,20200413,2
14514,20200601,2
14514,20200507,2
14514,20200520,2
14514,20200521,2
14515,20200413,2
4608,20200521,1
4608,20200501,1
4608,20200508,1
14516,20200511,1
14516,20200515,1
14516,20200525,1
14516,20200529,1
14516,20200602,1
14516,20200605,1
14516,20200520,1
14516,20200427,1
14516,20200430,1
14516,20200504,1
14516,20200507,1
14516,20200518,1
14516,20200601,2
14516,20200604,2
14516,20200521,2
14517,20200511,1
14517,20200512,1
14517,20200513,1
14517,20200514,1
14517,20200427,1
14517,20200428,1
14517,20200429,1
14517,20200504,1
14517,20200505,1
14517,20200506,1
14517,20200518,1
14517,20200519,1
14517,20200601,2
14517,20200520,2
14518,20200520,1
14518,20200430,1
14518,20200522,2
14518,20200508,2
14518,20200501,2
14519,20200629,1
14520,20200407,1
14520,20200409,2
14521,20200413,2
1451,20200522,1
14522,20200601,1
14522,20200515,1
14522,20200516,1
14522,20200517,1
14522,20200520,1
14522,20200425,1
14522,20200426,1
14522,20200430,1
14522,20200501,1
14522,20200502,1
14522,20200503,1
14522,20200507,1
14522,20200508,1
14522,20200509,1
14522,20200510,1
14522,20200521,1
14522,20200522,1
14522,20200523,1
14522,20200524,1
14524,20200520,1
14524,20200521,1
14524,20200601,1
14524,20200507,1
14525,20200602,2
14525,20200505,2
14525,20200507,2
14525,20200520,2
14525,20200521,2
14525,20200430,2
14526,20200406,2
14526,20200420,2
14528,20200521,1
14528,20200522,1
14528,20200505,1
14528,20200508,1
14528,20200501,1
14528,20200623,1
14528,20200624,1
14528,20200625,1
14528,20200601,1
14528,20200630,1
14528,20200701,1
14529,20200403,1
14529,20200406,2
14531,20200407,2
14532,20200409,1
14533,20200602,2
14533,20200507,2
14533,20200520,2
14533,20200521,2
14533,20200430,2
14534,20200507,1
14534,20200520,1
14534,20200430,1
14534,20200508,2
14534,20200522,2
14534,20200501,2
14535,20200414,2
14536,20200602,1
14536,20200601,2
14537,20200406,1
14537,20200420,1
14537,20200407,2
14539,20200511,1
14539,20200515,1
14539,20200525,1
14539,20200529,1
14539,20200602,1
14539,20200605,1
14539,20200520,1
14539,20200427,1
14539,20200430,1
14539,20200504,1
14539,20200507,1
14539,20200518,1
14539,20200601,2
14539,20200604,2
14539,20200521,2
14540,20200512,1
14540,20200513,1
14540,20200514,1
14540,20200517,1
14540,20200526,1
14540,20200527,1
14540,20200528,1
14540,20200531,1
14540,20200601,1
14540,20200604,1
14540,20200426,1
14540,20200428,1
14540,20200429,1
14540,20200503,1
14540,20200505,1
14540,20200506,1
14540,20200510,1
14540,20200519,1
14540,20200524,1
14540,20200603,1
14540,20200607,1
14540,20200602,2
14540,20200520,2
14541,20200413,2
14542,20200601,1
14543,20200406,1
14543,20200420,1
14543,20200407,2
14543,20200421,2
14544,20200511,1
14544,20200512,1
14544,20200513,1
14544,20200514,1
14544,20200427,1
14544,20200428,1
14544,20200429,1
14544,20200504,1
14544,20200505,1
14544,20200506,1
14544,20200518,1
14544,20200519,1
14544,20200601,2
14544,20200520,2
14545,20200413,1
14545,20200414,2
14548,20200413,2
14549,20200511,1
14549,20200512,1
14549,20200513,1
14549,20200514,1
14549,20200427,1
14549,20200428,1
14549,20200429,1
14549,20200504,1
14549,20200505,1
14549,20200506,1
14549,20200518,1
14549,20200519,1
14549,20200601,2
14549,20200520,2
14550,20200601,2
14550,20200507,2
14550,20200520,2
14550,20200521,2
14551,20200424,1
14552,20200430,1
14553,20200403,1
14553,20200406,2
14554,20200601,1
14554,20200515,1
14554,20200516,1
14554,20200517,1
14554,20200520,1
14554,20200425,1
14554,20200426,1
14554,20200430,1
14554,20200501,1
14554,20200502,1
14554,20200503,1
14554,20200507,1
14554,20200508,1
14554,20200509,1
14554,20200510,1
14554,20200521,1
14554,20200522,1
14554,20200523,1
14554,20200524,1
14555,20200520,1
14555,20200521,1
14555,20200507,1
14555,20200601,1
14556,20200406,2
14556,20200420,2
14558,20200507,1
14558,20200520,1
14558,20200430,1
14558,20200508,2
14558,20200522,2
14558,20200501,2
14559,20200529,1
14559,20200520,1
14559,20200515,1
14559,20200626,1
14560,20200521,1
14560,20200501,1
14560,20200508,1
14560,20200425,1
14560,20200502,1
14560,20200509,1
14560,20200516,1
14561,20200428,1
14561,20200429,1
14561,20200505,1
14561,20200506,1
14561,20200602,2
14561,20200507,2
14561,20200430,2
14563,20200406,1
14563,20200420,1
14563,20200407,2
14563,20200421,2
14564,20200408,1
14564,20200420,1
14564,20200410,2
14564,20200421,2
3486,20200521,2
13300,20200430,1
14567,20200522,2
14568,20200602,1
14568,20200601,2
14570,20200407,1
14570,20200421,1
14570,20200422,1
14571,20200602,1
14571,20200601,2
14572,20200602,2
14572,20200507,2
14572,20200520,2
14572,20200521,2
14572,20200430,2
14573,20200507,1
14573,20200430,1
14574,20200407,1
14574,20200421,1
14574,20200422,2
14575,20200414,2
14576,20200520,1
14576,20200430,1
14576,20200522,2
14576,20200508,2
14576,20200501,2
14577,20200520,1
14578,20200507,1
14578,20200520,1
14578,20200430,1
14578,20200508,2
14578,20200522,2
14578,20200501,2
14579,20200521,1
14579,20200501,1
14579,20200508,1
14579,20200425,1
14579,20200426,1
14579,20200427,1
14579,20200428,1
14579,20200429,1
14579,20200502,1
14579,20200503,1
14579,20200504,1
14579,20200505,1
14579,20200506,1
14579,20200509,1
14579,20200510,1
14579,20200511,1
14579,20200512,1
14579,20200513,1
14579,20200514,1
14579,20200516,1
14579,20200517,1
14579,20200520,2
14579,20200430,2
14579,20200507,2
14580,20200408,1
14583,20200413,2
14583,20200418,2
14584,20200602,2
14584,20200507,2
14584,20200520,2
14584,20200521,2
14584,20200430,2
14586,20200601,1
14587,20200507,1
14587,20200520,1
14587,20200430,1
14587,20200508,2
14587,20200522,2
14587,20200501,2
14588,20200511,1
14588,20200512,1
14588,20200513,1
14588,20200514,1
14588,20200427,1
14588,20200428,1
14588,20200429,1
14588,20200504,1
14588,20200505,1
14588,20200506,1
14588,20200518,1
14588,20200519,1
14588,20200601,2
14588,20200520,2
14589,20200406,1
14589,20200420,1
14589,20200408,2
14590,20200404,1
14591,20200602,1
14591,20200511,1
14591,20200516,1
14591,20200517,1
14591,20200521,1
14591,20200425,1
14591,20200426,1
14591,20200427,1
14591,20200501,1
14591,20200502,1
14591,20200503,1
14591,20200504,1
14591,20200508,1
14591,20200509,1
14591,20200510,1
14591,20200518,1
14591,20200522,1
14591,20200523,1
14591,20200524,1
14592,20200602,2
14592,20200507,2
14592,20200520,2
14592,20200521,2
14592,20200430,2
6612,20200601,1
6612,20200515,1
6612,20200516,1
6612,20200517,1
6612,20200520,1
6612,20200425,1
6612,20200426,1
6612,20200430,1
6612,20200501,1
6612,20200502,1
6612,20200503,1
6612,20200507,1
6612,20200508,1
6612,20200509,1
6612,20200510,1
6612,20200521,1
6612,20200522,1
6612,20200523,1
6612,20200524,1
14593,20200407,2
14594,20200414,1
14594,20200413,2
14595,20200420,1
14595,20200414,2
14596,20200511,1
14596,20200512,1
14596,20200513,1
14596,20200514,1
14596,20200427,1
14596,20200428,1
14596,20200429,1
14596,20200504,1
14596,20200505,1
14596,20200506,1
14596,20200518,1
14596,20200519,1
14596,20200601,2
14596,20200520,2
14597,20200521,1
14597,20200501,1
14597,20200508,1
14597,20200425,1
14597,20200502,1
14597,20200509,1
14597,20200516,1
14599,20200411,2
14600,20200602,2
14600,20200508,2
14600,20200521,2
14600,20200522,2
14600,20200501,2
14602,20200602,1
14602,20200601,2
14603,20200405,1
14604,20200609,1
14604,20200610,1
14604,20200611,1
14604,20200616,1
14604,20200617,1
14604,20200618,1
14604,20200507,2
14605,20200413,2
14606,20200511,1
14606,20200512,1
14606,20200513,1
14606,20200514,1
14606,20200427,1
14606,20200428,1
14606,20200429,1
14606,20200504,1
14606,20200505,1
14606,20200506,1
14606,20200518,1
14606,20200519,1
14606,20200601,2
14606,20200520,2
14607,20200602,1
14607,20200511,1
14607,20200515,1
14607,20200517,1
14607,20200520,1
14607,20200426,1
14607,20200427,1
14607,20200430,1
14607,20200503,1
14607,20200504,1
14607,20200507,1
14607,20200510,1
14607,20200518,1
14607,20200524,1
14607,20200521,2
14608,20200406,1
14608,20200420,1
14608,20200407,2
14609,20200507,1
14609,20200520,1
14609,20200430,1
14609,20200508,2
14609,20200522,2
14609,20200501,2
7382,20200426,1
7382,20200427,1
7382,20200428,1
7382,20200429,1
7382,20200503,1
7382,20200504,1
7382,20200505,1
7382,20200506,1
7382,20200510,1
7382,20200511,1
7382,20200512,1
7382,20200513,1
7382,20200514,1
7382,20200517,1
7382,20200520,2
7382,20200430,2
7382,20200507,2
14611,20200406,1
14611,20200420,1
14611,20200407,2
14612,20200507,1
14612,20200520,1
14612,20200430,1
14612,20200508,2
14612,20200522,2
14612,20200501,2
14613,20200511,1
14613,20200515,1
14613,20200516,1
14613,20200525,1
14613,20200529,1
14613,20200530,1
14613,20200602,1
14613,20200520,1
14613,20200425,1
14613,20200427,1
14613,20200430,1
14613,20200501,1
14613,20200502,1
14613,20200504,1
14613,20200507,1
14613,20200508,1
14613,20200509,1
14613,20200518,1
14613,20200521,1
14613,20200522,1
14613,20200605,1
14613,20200606,1
14613,20200601,2
14613,20200604,2
14613,20200523,2
14614,20200407,1
14615,20200406,1
14615,20200420,1
14615,20200407,2
8243,20200522,1
14616,20200427,1
14616,20200504,1
14616,20200602,1
14617,20200519,1
14617,20200428,1
14617,20200429,1
14617,20200623,1
14617,20200624,1
14617,20200625,1
14617,20200630,1
14617,20200701,1
14617,20200602,2
14618,20200520,1
14618,20200507,1
14618,20200430,1
14618,20200615,1
14618,20200619,1
14618,20200622,1
14618,20200626,1
14618,20200629,1
14618,20200522,2
14618,20200504,2
14618,20200508,2
14618,20200501,2
14619,20200415,1
14619,20200422,1
14619,20200414,2
14619,20200417,2
14620,20200407,1
14620,20200421,1
14621,20200512,1
14621,20200513,1
14621,20200514,1
14621,20200516,1
14621,20200517,1
14621,20200526,1
14621,20200527,1
14621,20200528,1
14621,20200530,1
14621,20200531,1
14621,20200521,1
14621,20200601,1
14621,20200604,1
14621,20200425,1
14621,20200426,1
14621,20200428,1
14621,20200429,1
14621,20200501,1
14621,20200502,1
14621,20200503,1
14621,20200505,1
14621,20200506,1
14621,20200508,1
14621,20200509,1
14621,20200510,1
14621,20200519,1
14621,20200522,1
14621,20200523,1
14621,20200524,1
14621,20200603,1
14621,20200606,1
14621,20200607,1
14621,20200520,2
14621,20200602,2
14621,20200605,2
14622,20200407,2
14622,20200412,2
14622,20200421,2
14623,20200406,1
14624,20200414,1
14625,20200521,1
14625,20200601,1
14625,20200426,1
14625,20200501,1
14625,20200503,1
14625,20200508,1
14625,20200510,1
14627,20200413,2
14628,20200511,1
14628,20200512,1
14628,20200513,1
14628,20200514,1
14628,20200615,1
14628,20200616,1
14628,20200617,1
14628,20200618,1
14628,20200619,1
14628,20200622,1
14628,20200623,1
14628,20200624,1
14628,20200625,1
14628,20200626,1
14628,20200629,1
14628,20200630,1
14628,20200701,1
14628,20200427,1
14628,20200428,1
14628,20200429,1
14628,20200504,1
14628,20200505,1
14628,20200506,1
14628,20200518,1
14628,20200519,1
14628,20200601,2
14628,20200520,2
14630,20200426,1
14630,20200427,1
14630,20200428,1
14630,20200429,1
14630,20200503,1
14630,20200504,1
14630,20200505,1
14630,20200506,1
14630,20200510,1
14630,20200511,1
14630,20200512,1
14630,20200513,1
14630,20200514,1
14630,20200517,1
14630,20200520,2
14630,20200430,2
14630,20200507,2
14631,20200424,1
14632,20200430,1
14634,20200507,1
14634,20200520,1
14634,20200430,1
14634,20200508,2
14634,20200522,2
14634,20200501,2
14635,20200414,2
14636,20200602,2
14636,20200508,2
14636,20200521,2
14636,20200522,2
14636,20200501,2
14637,20200520,2
14637,20200521,2
14637,20200507,2
14638,20200601,2
14639,20200511,1
14639,20200515,1
14639,20200525,1
14639,20200529,1
14639,20200602,1
14639,20200605,1
14639,20200520,1
14639,20200427,1
14639,20200430,1
14639,20200504,1
14639,20200507,1
14639,20200518,1
14639,20200601,2
14639,20200604,2
14639,20200521,2
14640,20200601,1
14641,20200413,2
14642,20200407,1
14642,20200409,2
14643,20200521,1
14643,20200522,1
14643,20200505,1
14643,20200508,1
14643,20200501,1
14643,20200623,1
14643,20200624,1
14643,20200625,1
14643,20200601,1
14643,20200630,1
14643,20200701,1
14644,20200406,1
14644,20200420,1
14644,20200407,2
14645,20200407,2
14646,20200601,1
14647,20200406,2
14648,20200409,1
14649,20200521,1
14649,20200522,1
14649,20200508,1
14649,20200602,1
14649,20200501,1
14649,20200503,2
14649,20200426,2
14650,20200602,2
14650,20200505,2
14650,20200507,2
14650,20200520,2
14650,20200521,2
14650,20200430,2
14651,20200507,1
14651,20200520,1
14651,20200521,1
14651,20200522,2
14652,20200522,1
14654,20200406,2
5530,20200511,1
5530,20200512,1
5530,20200513,1
5530,20200514,1
5530,20200515,1
5530,20200427,1
5530,20200428,1
5530,20200429,1
5530,20200430,1
5530,20200504,1
5530,20200505,1
5530,20200506,1
5530,20200507,1
5530,20200518,1
5530,20200519,1
5530,20200520,1
5530,20200601,2
5530,20200521,2
3915,20200414,2
14655,20200602,2
14655,20200508,2
14655,20200521,2
14655,20200522,2
14655,20200501,2
14657,20200414,2
14658,20200511,1
14658,20200512,1
14658,20200513,1
14658,20200514,1
14658,20200427,1
14658,20200428,1
14658,20200429,1
14658,20200504,1
14658,20200505,1
14658,20200506,1
14658,20200518,1
14658,20200519,1
14658,20200601,2
14658,20200520,2
14659,20200521,1
14659,20200501,1
14659,20200508,1
14660,20200406,2
14661,20200406,1
14661,20200420,1
14661,20200407,2
14662,20200601,1
14662,20200515,1
14662,20200516,1
14662,20200517,1
14662,20200520,1
14662,20200425,1
14662,20200426,1
14662,20200430,1
14662,20200501,1
14662,20200502,1
14662,20200503,1
14662,20200507,1
14662,20200508,1
14662,20200509,1
14662,20200510,1
14662,20200521,1
14662,20200522,1
14662,20200523,1
14662,20200524,1
14663,20200602,1
14663,20200601,2
14664,20200601,1
14665,20200406,2
2801,20200403,1
2801,20200424,1
14666,20200507,1
14666,20200520,1
14666,20200430,1
14666,20200508,2
14666,20200522,2
14666,20200501,2
14667,20200511,1
14667,20200515,1
14667,20200525,1
14667,20200529,1
14667,20200602,1
14667,20200605,1
14667,20200520,1
14667,20200427,1
14667,20200430,1
14667,20200504,1
14667,20200507,1
14667,20200518,1
14667,20200601,2
14667,20200604,2
14667,20200521,2
14669,20200602,1
14669,20200601,2
8280,20200424,1
14670,20200406,1
14670,20200420,1
14670,20200409,2
14672,20200521,1
14672,20200501,1
14672,20200508,1
14672,20200425,1
14672,20200502,1
14672,20200509,1
14672,20200516,1
14673,20200408,1
14674,20200411,1
14675,20200420,1
14675,20200424,1
14675,20200408,1
14675,20200601,1
14675,20200405,1
14675,20200412,1
14675,20200413,1
14675,20200417,1
14675,20200414,1
14675,20200419,1
14675,20200616,1
14675,20200617,1
14675,20200618,1
14675,20200621,1
14675,20200623,1
14675,20200624,1
14675,20200625,1
14675,20200628,1
14675,20200630,1
14675,20200701,1
14675,20200415,2
14675,20200416,2
14676,20200602,2
14676,20200507,2
14676,20200520,2
14676,20200521,2
14676,20200430,2
14677,20200414,2
14678,20200511,1
14678,20200512,1
14678,20200513,1
14678,20200514,1
14678,20200427,1
14678,20200428,1
14678,20200429,1
14678,20200504,1
14678,20200505,1
14678,20200506,1
14678,20200518,1
14678,20200519,1
14678,20200601,2
14678,20200520,2
14679,20200601,1
14679,20200430,1
14679,20200520,1
14679,20200501,2
14679,20200522,2
14679,20200508,2
14680,20200602,2
14680,20200507,2
14680,20200520,2
14680,20200521,2
14680,20200430,2
14681,20200413,2
14682,20200512,1
14682,20200513,1
14682,20200514,1
14682,20200516,1
14682,20200521,1
14682,20200425,1
14682,20200428,1
14682,20200429,1
14682,20200501,1
14682,20200502,1
14682,20200505,1
14682,20200506,1
14682,20200508,1
14682,20200509,1
14682,20200519,1
14682,20200522,1
14682,20200523,1
14682,20200602,2
14682,20200520,2
14685,20200520,1
14685,20200522,2
14688,20200406,2
14688,20200420,2
14689,20200511,1
14689,20200516,1
14689,20200525,1
14689,20200530,1
14689,20200521,1
14689,20200602,1
14689,20200425,1
14689,20200427,1
14689,20200501,1
14689,20200502,1
14689,20200504,1
14689,20200508,1
14689,20200509,1
14689,20200518,1
14689,20200522,1
14689,20200523,1
14689,20200606,1
14689,20200601,2
14689,20200605,2
14690,20200407,1
14690,20200421,1
14691,20200602,2
14691,20200508,2
14691,20200521,2
14691,20200522,2
14691,20200501,2
6316,20200507,1
6316,20200520,1
6316,20200430,1
6316,20200508,2
6316,20200522,2
6316,20200501,2
14693,20200602,1
14693,20200511,1
14693,20200515,1
14693,20200516,1
14693,20200517,1
14693,20200520,1
14693,20200425,1
14693,20200426,1
14693,20200427,1
14693,20200430,1
14693,20200501,1
14693,20200502,1
14693,20200503,1
14693,20200504,1
14693,20200507,1
14693,20200508,1
14693,20200509,1
14693,20200510,1
14693,20200518,1
14693,20200521,1
14693,20200522,1
14693,20200523,1
14693,20200524,1
14694,20200602,2
14694,20200508,2
14694,20200521,2
14694,20200522,2
14694,20200501,2
14695,20200511,1
14695,20200512,1
14695,20200513,1
14695,20200514,1
14695,20200427,1
14695,20200428,1
14695,20200429,1
14695,20200504,1
14695,20200505,1
14695,20200506,1
14695,20200518,1
14695,20200519,1
14695,20200601,2
14695,20200520,2
14696,20200413,2
14697,20200406,1
1055,20200406,1
1055,20200420,1
1055,20200407,2
14698,20200602,1
14698,20200601,2
14699,20200602,1
14699,20200511,1
14699,20200515,1
14699,20200517,1
14699,20200520,1
14699,20200426,1
14699,20200427,1
14699,20200430,1
14699,20200503,1
14699,20200504,1
14699,20200507,1
14699,20200510,1
14699,20200518,1
14699,20200524,1
14699,20200521,2
14700,20200407,1
14701,20200406,2
14702,20200407,1
14702,20200421,1
4453,20200424,1
4452,20200406,2
14704,20200406,1
14704,20200420,1
14704,20200407,2
14705,20200511,1
14705,20200516,1
14705,20200525,1
14705,20200530,1
14705,20200521,1
14705,20200602,1
14705,20200425,1
14705,20200427,1
14705,20200501,1
14705,20200502,1
14705,20200504,1
14705,20200508,1
14705,20200509,1
14705,20200518,1
14705,20200522,1
14705,20200523,1
14705,20200606,1
14705,20200601,2
14705,20200605,2
14706,20200602,2
14706,20200507,2
14706,20200520,2
14706,20200521,2
14706,20200430,2
14707,20200602,1
14709,20200406,2
14710,20200414,1
14711,20200601,2
14712,20200406,2
14713,20200511,1
14713,20200515,1
14713,20200525,1
14713,20200529,1
14713,20200602,1
14713,20200605,1
14713,20200520,1
14713,20200427,1
14713,20200430,1
14713,20200504,1
14713,20200507,1
14713,20200518,1
14713,20200601,2
14713,20200604,2
14713,20200521,2
14714,20200602,2
14714,20200507,2
14714,20200520,2
14714,20200521,2
14714,20200430,2
14715,20200420,1
14716,20200407,1
14716,20200420,1
14716,20200421,1
14717,20200521,1
14717,20200501,1
14717,20200508,1
14717,20200425,1
14717,20200502,1
14717,20200509,1
14717,20200516,1
14718,20200507,1
14718,20200520,1
14718,20200508,2
14718,20200522,2
14718,20200501,2
14719,20200602,2
14719,20200507,2
14719,20200520,2
14719,20200521,2
14719,20200430,2
14720,20200515,1
14720,20200615,1
14720,20200619,1
14720,20200622,1
14720,20200626,1
14720,20200629,1
14720,20200430,1
14720,20200507,1
14720,20200520,1
14720,20200406,1
14721,20200406,2
14722,20200511,1
14722,20200512,1
14722,20200513,1
14722,20200514,1
14722,20200515,1
14722,20200427,1
14722,20200428,1
14722,20200429,1
14722,20200430,1
14722,20200504,1
14722,20200505,1
14722,20200506,1
14722,20200507,1
14722,20200518,1
14722,20200519,1
14722,20200520,1
14722,20200601,2
14722,20200521,2
14723,20200414,1
14723,20200413,2
14724,20200507,1
14724,20200520,1
14724,20200430,1
14724,20200508,2
14724,20200522,2
14724,20200501,2
14725,20200404,1
14725,20200418,1
14726,20200406,1
14726,20200420,1
14726,20200408,2
14727,20200525,1
14727,20200526,1
14727,20200527,1
14727,20200528,1
14727,20200410,1
14727,20200403,1
14727,20200608,1
14727,20200407,1
14727,20200409,1
14727,20200415,1
14727,20200416,1
14727,20200421,1
14727,20200422,1
14727,20200423,1
14727,20200602,1
14727,20200603,1
14727,20200604,1
14727,20200609,1
14727,20200610,1
14727,20200611,1
14727,20200427,1
14727,20200428,1
14727,20200429,1
14727,20200504,1
14727,20200505,1
14727,20200506,1
14727,20200518,1
14727,20200519,1
14727,20200408,2
14727,20200414,2
14727,20200520,2
14728,20200602,2
14728,20200507,2
14728,20200520,2
14728,20200521,2
14728,20200430,2
14729,20200601,1
14730,20200409,1
14731,20200521,1
14731,20200501,1
14731,20200508,1
14732,20200601,1
14732,20200515,1
14732,20200517,1
14732,20200520,1
14732,20200426,1
14732,20200430,1
14732,20200503,1
14732,20200507,1
14732,20200510,1
14732,20200524,1
14732,20200521,2
14733,20200507,1
14733,20200520,1
14733,20200430,1
14733,20200508,2
14733,20200522,2
14733,20200501,2
14734,20200406,1
14734,20200420,1
14734,20200407,2
14735,20200511,1
14735,20200512,1
14735,20200513,1
14735,20200514,1
14735,20200427,1
14735,20200428,1
14735,20200429,1
14735,20200504,1
14735,20200505,1
14735,20200506,1
14735,20200518,1
14735,20200519,1
14735,20200601,2
14735,20200520,2
14736,20200601,1
14737,20200507,1
14738,20200420,1
14739,20200413,2
1961,20200427,1
14740,20200511,1
14740,20200512,1
14740,20200513,1
14740,20200514,1
14740,20200516,1
14740,20200518,1
14740,20200519,1
14740,20200521,1
14740,20200522,1
14740,20200523,1
14740,20200615,1
14740,20200616,1
14740,20200617,1
14740,20200618,1
14740,20200619,1
14740,20200620,1
14740,20200622,1
14740,20200623,1
14740,20200624,1
14740,20200625,1
14740,20200626,1
14740,20200627,1
14740,20200629,1
14740,20200630,1
14740,20200701,1
14740,20200425,1
14740,20200427,1
14740,20200428,1
14740,20200429,1
14740,20200501,1
14740,20200502,1
14740,20200504,1
14740,20200505,1
14740,20200506,1
14740,20200508,1
14740,20200509,1
14740,20200601,2
14740,20200520,2
6301,20200511,1
6301,20200512,1
6301,20200513,1
6301,20200514,1
6301,20200515,1
6301,20200427,1
6301,20200428,1
6301,20200429,1
6301,20200430,1
6301,20200504,1
6301,20200505,1
6301,20200506,1
6301,20200507,1
6301,20200518,1
6301,20200519,1
6301,20200520,1
6301,20200601,2
6301,20200521,2
14743,20200430,1
14744,20200424,1
14746,20200507,1
14746,20200520,1
14746,20200430,1
14746,20200508,2
14746,20200522,2
14746,20200501,2
1861,20200406,2
8636,20200521,1
8636,20200601,1
8636,20200425,1
8636,20200426,1
8636,20200501,1
8636,20200502,1
8636,20200503,1
8636,20200508,1
8636,20200509,1
8636,20200510,1
14747,20200507,1
14747,20200520,1
14747,20200430,1
14747,20200508,2
14747,20200522,2
14747,20200501,2
6914,20200601,1
14748,20200413,2
14748,20200417,2
7272,20200430,1
7272,20200507,1
7272,20200520,1
7272,20200502,2
7272,20200508,2
7272,20200509,2
7272,20200522,2
7272,20200523,2
7233,20200405,1
8463,20200426,1
8463,20200427,1
8463,20200428,1
8463,20200429,1
8463,20200430,1
8463,20200503,1
8463,20200504,1
8463,20200505,1
8463,20200506,1
8463,20200507,1
8463,20200510,1
8463,20200511,1
8463,20200512,1
8463,20200513,1
8463,20200514,1
8463,20200515,1
8463,20200517,1
8463,20200521,2
8463,20200501,2
8463,20200508,2
5269,20200426,1
5269,20200427,1
5269,20200428,1
5269,20200429,1
5269,20200503,1
5269,20200504,1
5269,20200505,1
5269,20200506,1
5269,20200510,1
5269,20200511,1
5269,20200512,1
5269,20200513,1
5269,20200514,1
5269,20200517,1
5269,20200520,2
5269,20200430,2
5269,20200507,2
14751,20200507,1
14751,20200520,1
14751,20200430,1
14751,20200508,2
14751,20200522,2
14751,20200501,2
6713,20200403,1
6713,20200405,1
6713,20200420,2
8946,20200511,1
8946,20200512,1
8946,20200513,1
8946,20200514,1
8946,20200427,1
8946,20200428,1
8946,20200429,1
8946,20200504,1
8946,20200505,1
8946,20200506,1
8946,20200518,1
8946,20200519,1
8946,20200601,2
8946,20200520,2
1619,20200521,1
1619,20200523,2
14754,20200420,2
1541,20200421,1
1541,20200413,2
1541,20200416,2
1541,20200422,2
1541,20200423,2
4528,20200601,2
4528,20200520,2
4528,20200521,2
4530,20200511,1
4530,20200512,1
4530,20200513,1
4530,20200514,1
4530,20200515,1
4530,20200520,1
4530,20200529,1
4530,20200605,1
4530,20200612,1
4530,20200427,1
4530,20200428,1
4530,20200429,1
4530,20200430,1
4530,20200504,1
4530,20200505,1
4530,20200506,1
4530,20200507,1
4530,20200522,2
1533,20200504,1
1533,20200506,2
6710,20200601,1
14755,20200522,1
14755,20200523,1
6711,20200515,1
6711,20200520,1
6711,20200529,1
6711,20200514,2
6711,20200521,2
6711,20200528,2
8175,20200601,1
8175,20200515,1
8175,20200517,1
8175,20200426,1
8175,20200524,1
8175,20200529,1
8175,20200413,1
2680,20200514,1
