trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN008722F4004014422,13:19:00,13:19:00,StopPoint:OCETGV INOUI-87474098,0,"",0,0,
OCESN008722F4004014422,13:52:00,13:55:00,StopPoint:OCETGV INOUI-87476002,1,"",0,0,
OCESN008722F4004014422,14:11:00,14:14:00,StopPoint:OCETGV INOUI-87476200,2,"",0,0,
OCESN008722F4004014422,14:24:00,14:27:00,StopPoint:OCETGV INOUI-87476606,3,"",0,0,
OCESN008722F4004014422,14:51:00,14:53:00,StopPoint:OCETGV INOUI-87471300,4,"",0,0,
OCESN008722F4004014422,15:29:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,"",0,0,
OCESN008722F4004014422,16:00:00,16:03:00,StopPoint:OCETGV INOUI-87478404,6,"",0,0,
OCESN008722F4004014422,17:17:00,17:17:00,StopPoint:OCETGV INOUI-87391003,7,"",0,0,
OCESN008752F1301314535,20:24:00,20:24:00,StopPoint:OCETGV INOUI-87474098,0,"",0,0,
OCESN008752F1301314535,20:56:00,20:59:00,StopPoint:OCETGV INOUI-87476002,1,"",0,0,
OCESN008752F1301314535,21:14:00,21:17:00,StopPoint:OCETGV INOUI-87476200,2,"",0,0,
OCESN008752F1301314535,21:28:00,21:31:00,StopPoint:OCETGV INOUI-87476606,3,"",0,0,
OCESN008752F1301314535,22:29:00,22:35:00,StopPoint:OCETGV INOUI-87471003,4,"",0,0,
OCESN008752F1301314535,24:08:00,24:08:00,StopPoint:OCETGV INOUI-87391003,5,"",0,0,
OCESN008722F3903914427,13:19:00,13:19:00,StopPoint:OCETGV INOUI-87474098,0,"",0,0,
OCESN008722F3903914427,13:52:00,13:55:00,StopPoint:OCETGV INOUI-87476002,1,"",0,0,
OCESN008722F3903914427,14:11:00,14:14:00,StopPoint:OCETGV INOUI-87476200,2,"",0,0,
OCESN008722F3903914427,14:26:00,14:32:00,StopPoint:OCETGV INOUI-87476606,3,"",0,0,
OCESN008722F3903914427,15:29:00,15:35:00,StopPoint:OCETGV INOUI-87471003,4,"",0,0,
OCESN008722F3903914427,15:57:00,15:58:00,StopPoint:OCETGV INOUI-87478404,5,"",0,0,
OCESN008722F3903914427,17:06:00,17:06:00,StopPoint:OCETGV INOUI-87391003,6,"",0,0,
OCESN008720F1501514417,11:30:00,11:30:00,StopPoint:OCETGV INOUI-87474098,0,"",0,0,
OCESN008720F1501514417,12:02:00,12:04:00,StopPoint:OCETGV INOUI-87476002,1,"",0,0,
OCESN008720F1501514417,12:28:00,12:31:00,StopPoint:OCETGV INOUI-87476606,2,"",0,0,
OCESN008720F1501514417,13:29:00,13:35:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008720F1501514417,15:07:00,15:07:00,StopPoint:OCETGV INOUI-87391003,4,"",0,0,
OCESN008746F1801814513,19:20:00,19:20:00,StopPoint:OCETGV INOUI-87474098,0,"",0,0,
OCESN008746F1801814513,19:52:00,19:55:00,StopPoint:OCETGV INOUI-87476002,1,"",0,0,
OCESN008746F1801814513,20:10:00,20:13:00,StopPoint:OCETGV INOUI-87476200,2,"",0,0,
OCESN008746F1801814513,20:23:00,20:26:00,StopPoint:OCETGV INOUI-87476606,3,"",0,0,
OCESN008746F1801814513,20:51:00,20:53:00,StopPoint:OCETGV INOUI-87471300,4,"",0,0,
OCESN008746F1801814513,21:29:00,21:35:00,StopPoint:OCETGV INOUI-87471003,5,"",0,0,
OCESN008746F1801814513,23:04:00,23:04:00,StopPoint:OCETGV INOUI-87391003,6,"",0,0,
OCESN008752F0700714533,20:06:00,20:06:00,StopPoint:OCETGV INOUI-87474098,0,"",0,0,
OCESN008752F0700714533,20:39:00,20:42:00,StopPoint:OCETGV INOUI-87476002,1,"",0,0,
OCESN008752F0700714533,20:58:00,21:01:00,StopPoint:OCETGV INOUI-87476200,2,"",0,0,
OCESN008752F0700714533,21:12:00,21:15:00,StopPoint:OCETGV INOUI-87476606,3,"",0,0,
OCESN008752F0700714533,24:31:00,24:31:00,StopPoint:OCETGV INOUI-87391003,4,"",0,0,
OCESN008720F1201214418,11:30:00,11:30:00,StopPoint:OCETGV INOUI-87474098,0,"",0,0,
OCESN008720F1201214418,12:02:00,12:04:00,StopPoint:OCETGV INOUI-87476002,1,"",0,0,
OCESN008720F1201214418,12:28:00,12:31:00,StopPoint:OCETGV INOUI-87476606,2,"",0,0,
OCESN008720F1201214418,13:29:00,13:35:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008720F1201214418,15:02:00,15:02:00,StopPoint:OCETGV INOUI-87391003,4,"",0,0,
OCESN008706F1401414358,07:24:00,07:24:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008706F1401414358,07:56:00,07:59:00,StopPoint:OCETGV-87476002,1,"",0,0,
OCESN008706F1401414358,08:14:00,08:17:00,StopPoint:OCETGV-87476200,2,"",0,0,
OCESN008706F1401414358,08:28:00,08:31:00,StopPoint:OCETGV-87476606,3,"",0,0,
OCESN008706F1401414358,09:29:00,09:35:00,StopPoint:OCETGV-87471003,4,"",0,0,
OCESN008706F1401414358,10:00:00,10:03:00,StopPoint:OCETGV-87478404,5,"",0,0,
OCESN008706F1401414358,11:21:00,11:21:00,StopPoint:OCETGV-87391003,6,"",0,0,
OCESN008706F1601614363,07:24:00,07:24:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008706F1601614363,07:56:00,07:59:00,StopPoint:OCETGV-87476002,1,"",0,0,
OCESN008706F1601614363,08:14:00,08:17:00,StopPoint:OCETGV-87476200,2,"",0,0,
OCESN008706F1601614363,08:28:00,08:31:00,StopPoint:OCETGV-87476606,3,"",0,0,
OCESN008706F1601614363,09:29:00,09:35:00,StopPoint:OCETGV-87471003,4,"",0,0,
OCESN008706F1601614363,10:00:00,10:03:00,StopPoint:OCETGV-87478404,5,"",0,0,
OCESN008706F1601614363,11:21:00,11:21:00,StopPoint:OCETGV-87391003,6,"",0,0,
OCESN008740F0400414495,17:47:00,17:47:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008740F0400414495,18:19:00,18:22:00,StopPoint:OCETGV-87476002,1,"",0,0,
OCESN008740F0400414495,18:38:00,18:41:00,StopPoint:OCETGV-87476200,2,"",0,0,
OCESN008740F0400414495,18:51:00,18:54:00,StopPoint:OCETGV-87476606,3,"",0,0,
OCESN008740F0400414495,19:19:00,19:21:00,StopPoint:OCETGV-87471300,4,"",0,0,
OCESN008740F0400414495,21:26:00,21:26:00,StopPoint:OCETGV-87391003,5,"",0,0,
OCESN008706F0700714361,07:24:00,07:24:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008706F0700714361,07:56:00,07:59:00,StopPoint:OCETGV-87476002,1,"",0,0,
OCESN008706F0700714361,08:14:00,08:17:00,StopPoint:OCETGV-87476200,2,"",0,0,
OCESN008706F0700714361,08:28:00,08:31:00,StopPoint:OCETGV-87476606,3,"",0,0,
OCESN008706F0700714361,09:29:00,09:35:00,StopPoint:OCETGV-87471003,4,"",0,0,
OCESN008706F0700714361,10:00:00,10:03:00,StopPoint:OCETGV-87478404,5,"",0,0,
OCESN008706F0700714361,11:18:00,11:18:00,StopPoint:OCETGV-87391003,6,"",0,0,
OCESN008730F1001014459,15:15:00,15:15:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008730F1001014459,15:26:00,15:28:00,StopPoint:OCETGV-87474155,1,"",0,0,
OCESN008730F1001014459,15:42:00,15:44:00,StopPoint:OCETGV-87476317,2,"",0,0,
OCESN008730F1001014459,15:56:00,15:59:00,StopPoint:OCETGV-87476002,3,"",0,0,
OCESN008730F1001014459,16:14:00,16:17:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008730F1001014459,16:28:00,16:31:00,StopPoint:OCETGV-87476606,5,"",0,0,
OCESN008730F1001014459,17:29:00,17:35:00,StopPoint:OCETGV-87471003,6,"",0,0,
OCESN008730F1001014459,19:04:00,19:04:00,StopPoint:OCETGV-87391003,7,"",0,0,
OCESN008710F1201214383,09:11:00,09:11:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008710F1201214383,09:22:00,09:24:00,StopPoint:OCETGV-87474155,1,"",0,0,
OCESN008710F1201214383,09:38:00,09:40:00,StopPoint:OCETGV-87476317,2,"",0,0,
OCESN008710F1201214383,09:52:00,09:55:00,StopPoint:OCETGV-87476002,3,"",0,0,
OCESN008710F1201214383,10:10:00,10:13:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008710F1201214383,10:24:00,10:27:00,StopPoint:OCETGV-87476606,5,"",0,0,
OCESN008710F1201214383,10:51:00,10:53:00,StopPoint:OCETGV-87471300,6,"",0,0,
OCESN008710F1201214383,11:29:00,11:35:00,StopPoint:OCETGV-87471003,7,"",0,0,
OCESN008710F1201214383,13:09:00,13:09:00,StopPoint:OCETGV-87391003,8,"",0,0,
OCESN008744F0800814504,19:07:00,19:07:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008744F0800814504,19:40:00,19:43:00,StopPoint:OCETGV-87476002,1,"",0,0,
OCESN008744F0800814504,19:58:00,20:01:00,StopPoint:OCETGV-87476200,2,"",0,0,
OCESN008744F0800814504,20:11:00,20:14:00,StopPoint:OCETGV-87476606,3,"",0,0,
OCESN008744F0800814504,20:40:00,20:42:00,StopPoint:OCETGV-87471300,4,"",0,0,
OCESN008744F0800814504,22:53:00,22:53:00,StopPoint:OCETGV-87391003,5,"",0,0,
OCESN008710F2502514380,09:11:00,09:11:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008710F2502514380,09:22:00,09:24:00,StopPoint:OCETGV-87474155,1,"",0,0,
OCESN008710F2502514380,09:38:00,09:40:00,StopPoint:OCETGV-87476317,2,"",0,0,
OCESN008710F2502514380,09:52:00,09:55:00,StopPoint:OCETGV-87476002,3,"",0,0,
OCESN008710F2502514380,10:10:00,10:13:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008710F2502514380,10:24:00,10:27:00,StopPoint:OCETGV-87476606,5,"",0,0,
OCESN008710F2502514380,10:51:00,10:53:00,StopPoint:OCETGV-87471300,6,"",0,0,
OCESN008710F2502514380,11:29:00,11:35:00,StopPoint:OCETGV-87471003,7,"",0,0,
OCESN008710F2502514380,13:09:00,13:09:00,StopPoint:OCETGV-87391003,8,"",0,0,
OCESN008710F2002014381,09:11:00,09:11:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008710F2002014381,09:22:00,09:24:00,StopPoint:OCETGV-87474155,1,"",0,0,
OCESN008710F2002014381,09:38:00,09:40:00,StopPoint:OCETGV-87476317,2,"",0,0,
OCESN008710F2002014381,09:52:00,09:55:00,StopPoint:OCETGV-87476002,3,"",0,0,
OCESN008710F2002014381,10:10:00,10:13:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008710F2002014381,10:24:00,10:27:00,StopPoint:OCETGV-87476606,5,"",0,0,
OCESN008710F2002014381,10:51:00,10:53:00,StopPoint:OCETGV-87471300,6,"",0,0,
OCESN008710F2002014381,11:29:00,11:35:00,StopPoint:OCETGV-87471003,7,"",0,0,
OCESN008710F2002014381,13:04:00,13:04:00,StopPoint:OCETGV-87391003,8,"",0,0,
OCESN008710F2202214385,09:11:00,09:11:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008710F2202214385,09:22:00,09:24:00,StopPoint:OCETGV-87474155,1,"",0,0,
OCESN008710F2202214385,09:38:00,09:40:00,StopPoint:OCETGV-87476317,2,"",0,0,
OCESN008710F2202214385,09:52:00,09:55:00,StopPoint:OCETGV-87476002,3,"",0,0,
OCESN008710F2202214385,10:10:00,10:13:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008710F2202214385,10:24:00,10:27:00,StopPoint:OCETGV-87476606,5,"",0,0,
OCESN008710F2202214385,10:51:00,10:53:00,StopPoint:OCETGV-87471300,6,"",0,0,
OCESN008710F2202214385,11:29:00,11:35:00,StopPoint:OCETGV-87471003,7,"",0,0,
OCESN008710F2202214385,13:09:00,13:09:00,StopPoint:OCETGV-87391003,8,"",0,0,
OCESN008710F1101114386,08:58:00,08:58:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008710F1101114386,09:09:00,09:11:00,StopPoint:OCETGV-87474155,1,"",0,0,
OCESN008710F1101114386,09:25:00,09:27:00,StopPoint:OCETGV-87476317,2,"",0,0,
OCESN008710F1101114386,09:39:00,09:42:00,StopPoint:OCETGV-87476002,3,"",0,0,
OCESN008710F1101114386,09:57:00,10:00:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008710F1101114386,10:11:00,10:14:00,StopPoint:OCETGV-87476606,5,"",0,0,
OCESN008710F1101114386,10:38:00,10:40:00,StopPoint:OCETGV-87471300,6,"",0,0,
OCESN008710F1101114386,13:42:00,13:42:00,StopPoint:OCETGV-87391003,7,"",0,0,
OCESN008730F15015~TGD55379,15:15:00,15:15:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008730F15015~TGD55379,15:26:00,15:28:00,StopPoint:OCETGV-87474155,1,"",0,0,
OCESN008730F15015~TGD55379,15:42:00,15:44:00,StopPoint:OCETGV-87476317,2,"",0,0,
OCESN008730F15015~TGD55379,15:56:00,15:59:00,StopPoint:OCETGV-87476002,3,"",0,0,
OCESN008730F15015~TGD55379,16:14:00,16:17:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008730F15015~TGD55379,16:28:00,16:31:00,StopPoint:OCETGV-87476606,5,"",0,0,
OCESN008730F15015~TGD55379,17:29:00,17:35:00,StopPoint:OCETGV-87471003,6,"",0,0,
OCESN008730F15015~TGD55379,19:09:00,19:09:00,StopPoint:OCETGV-87391003,7,"",0,0,
OCESN008710F2302314379,09:11:00,09:11:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008710F2302314379,09:22:00,09:24:00,StopPoint:OCETGV-87474155,1,"",0,0,
OCESN008710F2302314379,09:38:00,09:40:00,StopPoint:OCETGV-87476317,2,"",0,0,
OCESN008710F2302314379,09:52:00,09:55:00,StopPoint:OCETGV-87476002,3,"",0,0,
OCESN008710F2302314379,10:10:00,10:13:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008710F2302314379,10:24:00,10:27:00,StopPoint:OCETGV-87476606,5,"",0,0,
OCESN008710F2302314379,10:51:00,10:53:00,StopPoint:OCETGV-87471300,6,"",0,0,
OCESN008710F2302314379,11:29:00,11:35:00,StopPoint:OCETGV-87471003,7,"",0,0,
OCESN008710F2302314379,13:09:00,13:09:00,StopPoint:OCETGV-87391003,8,"",0,0,
OCESN008730F15015~TGA55378,15:15:00,15:15:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008730F15015~TGA55378,15:26:00,15:28:00,StopPoint:OCETGV-87474155,1,"",0,0,
OCESN008730F15015~TGA55378,15:42:00,15:44:00,StopPoint:OCETGV-87476317,2,"",0,0,
OCESN008730F15015~TGA55378,15:56:00,15:59:00,StopPoint:OCETGV-87476002,3,"",0,0,
OCESN008730F15015~TGA55378,16:14:00,16:17:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008730F15015~TGA55378,16:28:00,16:31:00,StopPoint:OCETGV-87476606,5,"",0,0,
OCESN008730F15015~TGA55378,17:29:00,17:35:00,StopPoint:OCETGV-87471003,6,"",0,0,
OCESN008730F15015~TGA55378,19:09:00,19:09:00,StopPoint:OCETGV-87391003,7,"",0,0,
OCESN008730F16016~TGA55376,15:15:00,15:15:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008730F16016~TGA55376,15:26:00,15:28:00,StopPoint:OCETGV-87474155,1,"",0,0,
OCESN008730F16016~TGA55376,15:42:00,15:44:00,StopPoint:OCETGV-87476317,2,"",0,0,
OCESN008730F16016~TGA55376,15:56:00,15:59:00,StopPoint:OCETGV-87476002,3,"",0,0,
OCESN008730F16016~TGA55376,16:14:00,16:17:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008730F16016~TGA55376,16:28:00,16:31:00,StopPoint:OCETGV-87476606,5,"",0,0,
OCESN008730F16016~TGA55376,17:29:00,17:35:00,StopPoint:OCETGV-87471003,6,"",0,0,
OCESN008730F16016~TGA55376,19:09:00,19:09:00,StopPoint:OCETGV-87391003,7,"",0,0,
OCESN008730F16016~TGD55377,15:15:00,15:15:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008730F16016~TGD55377,15:26:00,15:28:00,StopPoint:OCETGV-87474155,1,"",0,0,
OCESN008730F16016~TGD55377,15:42:00,15:44:00,StopPoint:OCETGV-87476317,2,"",0,0,
OCESN008730F16016~TGD55377,15:56:00,15:59:00,StopPoint:OCETGV-87476002,3,"",0,0,
OCESN008730F16016~TGD55377,16:14:00,16:17:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008730F16016~TGD55377,16:28:00,16:31:00,StopPoint:OCETGV-87476606,5,"",0,0,
OCESN008730F16016~TGD55377,17:29:00,17:35:00,StopPoint:OCETGV-87471003,6,"",0,0,
OCESN008730F16016~TGD55377,19:09:00,19:09:00,StopPoint:OCETGV-87391003,7,"",0,0,
OCESN008730F10010~TGA55380,15:15:00,15:15:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008730F10010~TGA55380,15:26:00,15:28:00,StopPoint:OCETGV-87474155,1,"",0,0,
OCESN008730F10010~TGA55380,15:42:00,15:44:00,StopPoint:OCETGV-87476317,2,"",0,0,
OCESN008730F10010~TGA55380,15:56:00,15:59:00,StopPoint:OCETGV-87476002,3,"",0,0,
OCESN008730F10010~TGA55380,16:14:00,16:17:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008730F10010~TGA55380,16:28:00,16:31:00,StopPoint:OCETGV-87476606,5,"",0,0,
OCESN008730F10010~TGA55380,17:29:00,17:35:00,StopPoint:OCETGV-87471003,6,"",0,0,
OCESN008730F10010~TGA55380,19:04:00,19:04:00,StopPoint:OCETGV-87391003,7,"",0,0,
OCESN008730F16016-1284254395,15:15:00,15:15:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008730F16016-1284254395,15:26:00,15:28:00,StopPoint:OCETGV-87474155,1,"",0,0,
OCESN008730F16016-1284254395,15:42:00,15:44:00,StopPoint:OCETGV-87476317,2,"",0,0,
OCESN008730F16016-1284254395,15:56:00,15:59:00,StopPoint:OCETGV-87476002,3,"",0,0,
OCESN008730F16016-1284254395,16:14:00,16:17:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008730F16016-1284254395,16:28:00,16:31:00,StopPoint:OCETGV-87476606,5,"",0,0,
OCESN008730F16016-1284254395,17:29:00,17:29:00,StopPoint:OCETGV-87471003,6,"",0,0,
OCESN008730F16016-1284254395,19:09:00,19:09:00,StopPoint:OCETGV-87391003,7,"",0,0,
OCESN008730F10010-1284354396,15:15:00,15:15:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008730F10010-1284354396,15:26:00,15:28:00,StopPoint:OCETGV-87474155,1,"",0,0,
OCESN008730F10010-1284354396,15:42:00,15:44:00,StopPoint:OCETGV-87476317,2,"",0,0,
OCESN008730F10010-1284354396,15:56:00,15:59:00,StopPoint:OCETGV-87476002,3,"",0,0,
OCESN008730F10010-1284354396,16:14:00,16:17:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008730F10010-1284354396,16:28:00,16:31:00,StopPoint:OCETGV-87476606,5,"",0,0,
OCESN008730F10010-1284354396,17:29:00,17:29:00,StopPoint:OCETGV-87471003,6,"",0,0,
OCESN008730F10010-1284354396,19:04:00,19:04:00,StopPoint:OCETGV-87391003,7,"",0,0,
OCESN008744F03003~TGA55388,19:07:00,19:07:00,StopPoint:OCETGV-87474098,0,"",0,0,
OCESN008744F03003~TGA55388,19:40:00,19:43:00,StopPoint:OCETGV-87476002,1,"",0,0,
OCESN008744F03003~TGA55388,19:58:00,20:01:00,StopPoint:OCETGV-87476200,2,"",0,0,
OCESN008744F03003~TGA55388,20:11:00,20:14:00,StopPoint:OCETGV-87476606,3,"",0,0,
OCESN008744F03003~TGA55388,20:40:00,20:42:00,StopPoint:OCETGV-87471300,4,"",0,0,
OCESN008744F03003~TGA55388,22:48:00,22:48:00,StopPoint:OCETGV-87391003,5,"",0,0,
OCESN008000F05005~TGF55125,06:35:00,06:35:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008000F05005~TGF55125,07:00:00,07:03:00,StopPoint:OCETGV INOUI-87478404,1,"",0,0,
OCESN008000F05005~TGF55125,08:21:00,08:21:00,StopPoint:OCETGV INOUI-87391003,2,"",0,0,
OCESN008008F0800812993,15:35:00,15:35:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008008F0800812993,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,1,"",0,0,
OCESN008008F0400412994,15:35:00,15:35:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008008F0400412994,17:06:00,17:06:00,StopPoint:OCETGV INOUI-87391003,1,"",0,0,
OCESN008088F1001013140,17:35:00,17:35:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008088F1001013140,19:04:00,19:04:00,StopPoint:OCETGV INOUI-87391003,1,"",0,0,
OCESN008004F0900912982,12:52:00,12:52:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008004F0900912982,13:16:00,13:19:00,StopPoint:OCETGV INOUI-87478404,1,"",0,0,
OCESN008004F0900912982,13:48:00,13:51:00,StopPoint:OCETGV INOUI-87396002,2,"",0,0,
OCESN008004F0900912982,14:47:00,14:47:00,StopPoint:OCETGV INOUI-87391003,3,"",0,0,
OCESN008006F0200212987,14:35:00,14:35:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008006F0200212987,16:09:00,16:09:00,StopPoint:OCETGV INOUI-87391003,1,"",0,0,
OCESN008052F10010~TGF55150,07:52:00,07:52:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008052F10010~TGF55150,08:16:00,08:19:00,StopPoint:OCETGV INOUI-87478404,1,"",0,0,
OCESN008052F10010~TGF55150,08:48:00,08:51:00,StopPoint:OCETGV INOUI-87396002,2,"",0,0,
OCESN008052F10010~TGF55150,09:52:00,09:52:00,StopPoint:OCETGV INOUI-87391003,3,"",0,0,
OCESN008000F0400412965,06:35:00,06:35:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008000F0400412965,07:00:00,07:03:00,StopPoint:OCETGV INOUI-87478404,1,"",0,0,
OCESN008000F0400412965,08:16:00,08:16:00,StopPoint:OCETGV INOUI-87391003,2,"",0,0,
OCESN008052F09009~TGF55148,07:52:00,07:52:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008052F09009~TGF55148,08:16:00,08:19:00,StopPoint:OCETGV INOUI-87478404,1,"",0,0,
OCESN008052F09009~TGF55148,08:48:00,09:00:00,StopPoint:OCETGV INOUI-87396002,2,"",0,0,
OCESN008052F09009~TGF55148,09:56:00,09:56:00,StopPoint:OCETGV INOUI-87391003,3,"",0,0,
OCESN008640F2102114237,19:35:00,19:35:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008640F2102114237,21:07:00,21:07:00,StopPoint:OCETGV INOUI-87391003,1,"",0,0,
OCESN008622F18018~TGF55332,14:35:00,14:35:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008622F18018~TGF55332,16:04:00,16:04:00,StopPoint:OCETGV INOUI-87391003,1,"",0,0,
OCESN008640F0900914246,19:35:00,19:35:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008640F0900914246,21:02:00,21:02:00,StopPoint:OCETGV INOUI-87391003,1,"",0,0,
OCESN008072F06006~TGF55167,05:36:00,05:36:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008072F06006~TGF55167,05:55:00,05:57:00,StopPoint:OCETGV INOUI-87471508,1,"",0,0,
OCESN008072F06006~TGF55167,06:16:00,06:19:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008072F06006~TGF55167,06:48:00,06:51:00,StopPoint:OCETGV INOUI-87396002,3,"",0,0,
OCESN008072F06006~TGF55167,07:52:00,07:52:00,StopPoint:OCETGV INOUI-87391003,4,"",0,0,
OCESN008074F04004~TGF55171,19:52:00,19:52:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008074F04004~TGF55171,20:10:00,20:12:00,StopPoint:OCETGV INOUI-87471508,1,"",0,0,
OCESN008074F04004~TGF55171,20:30:00,20:33:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008074F04004~TGF55171,21:02:00,21:05:00,StopPoint:OCETGV INOUI-87396002,3,"",0,0,
OCESN008074F04004~TGF55171,22:04:00,22:04:00,StopPoint:OCETGV INOUI-87391003,4,"",0,0,
OCESN008004F11011~TGF55132,12:52:00,12:52:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008004F11011~TGF55132,13:16:00,13:19:00,StopPoint:OCETGV INOUI-87478404,1,"",0,0,
OCESN008004F11011~TGF55132,13:48:00,13:51:00,StopPoint:OCETGV INOUI-87396002,2,"",0,0,
OCESN008004F11011~TGF55132,14:52:00,14:52:00,StopPoint:OCETGV INOUI-87391003,3,"",0,0,
OCESN008634F1001014219,18:35:00,18:35:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008634F1001014219,20:04:00,20:04:00,StopPoint:OCETGV INOUI-87391003,1,"",0,0,
OCESN008004F08008~TGF55130,12:52:00,12:52:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008004F08008~TGF55130,13:16:00,13:19:00,StopPoint:OCETGV INOUI-87478404,1,"",0,0,
OCESN008004F08008~TGF55130,13:48:00,13:51:00,StopPoint:OCETGV INOUI-87396002,2,"",0,0,
OCESN008004F08008~TGF55130,14:47:00,14:47:00,StopPoint:OCETGV INOUI-87391003,3,"",0,0,
OCESN008084F1001013116,12:52:00,12:52:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008084F1001013116,13:16:00,13:19:00,StopPoint:OCETGV INOUI-87478404,1,"",0,0,
OCESN008084F1001013116,13:48:00,13:51:00,StopPoint:OCETGV INOUI-87396002,2,"",0,0,
OCESN008084F1001013116,14:47:00,14:47:00,StopPoint:OCETGV INOUI-87391003,3,"",0,0,
OCESN008004F10010~TGF55128,12:52:00,12:52:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008004F10010~TGF55128,13:16:00,13:19:00,StopPoint:OCETGV INOUI-87478404,1,"",0,0,
OCESN008004F10010~TGF55128,13:48:00,13:51:00,StopPoint:OCETGV INOUI-87396002,2,"",0,0,
OCESN008004F10010~TGF55128,14:52:00,14:52:00,StopPoint:OCETGV INOUI-87391003,3,"",0,0,
OCESN008006F09009~TGF55137,14:35:00,14:35:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008006F09009~TGF55137,16:09:00,16:09:00,StopPoint:OCETGV INOUI-87391003,1,"",0,0,
OCESN008006F05005~TGF55138,14:35:00,14:35:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008006F05005~TGF55138,16:04:00,16:04:00,StopPoint:OCETGV INOUI-87391003,1,"",0,0,
OCESN008006F07007~TGF55136,14:35:00,14:35:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008006F07007~TGF55136,16:09:00,16:09:00,StopPoint:OCETGV INOUI-87391003,1,"",0,0,
OCESN008006F10010~TGF55135,14:35:00,14:35:00,StopPoint:OCETGV INOUI-87471003,0,"",0,0,
OCESN008006F10010~TGF55135,16:04:00,16:04:00,StopPoint:OCETGV INOUI-87391003,1,"",0,0,
