trip_id;trip_date;time;stop_by_name;stop;stop_position_lon;stop_position_lat
OCESN008860F1601614640;2020-04-23 05:26:00;05:26:00;Nantes;87481002;-1.54192517;47.21750472
OCESN008860F1601614640;2020-04-23 06:04:00;06:04:00;Angers-St-Laud;87484006;-0.55694922;47.46443417
OCESN008860F1601614640;2020-04-23 06:34:00;06:34:00;Sabl̩-sur-Sarthe;87396408;-0.3420485;47.84171822
OCESN008860F1601614640;2020-04-23 07:03:00;07:03:00;Le Mans;87396002;0.19214284;47.99558372
OCESN008860F1601614640;2020-04-23 08:04:00;08:04:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008824F11011~TGA55438;2020-04-23 19:58:00;19:58:00;Nantes;87481002;-1.54192517;47.21750472
OCESN008824F11011~TGA55438;2020-04-23 20:37:00;20:37:00;Angers-St-Laud;87484006;-0.55694922;47.46443417
OCESN008824F11011~TGA55438;2020-04-23 22:12:00;22:12:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008802F0700714556;2020-04-23 06:40:00;06:40:00;Nantes;87481002;-1.54192517;47.21750472
OCESN008802F0700714556;2020-04-23 08:47:00;08:47:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008816F1001014584;2020-04-23 17:40:00;17:40:00;Nantes;87481002;-1.54192517;47.21750472
OCESN008816F1001014584;2020-04-23 19:54:00;19:54:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008864F08008~TGA55462;2020-04-23 08:06:00;08:06:00;Nantes;87481002;-1.54192517;47.21750472
OCESN008864F08008~TGA55462;2020-04-23 08:45:00;08:45:00;Angers-St-Laud;87484006;-0.55694922;47.46443417
OCESN008864F08008~TGA55462;2020-04-23 09:37:00;09:37:00;Le Mans;87396002;0.19214284;47.99558372
OCESN008864F08008~TGA55462;2020-04-23 10:35:00;10:35:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008904F05005~TGF55506;2020-04-23 11:23:00;11:23:00;St-Nazaire;87481705;-2.21107419;47.28647399
OCESN008904F05005~TGF55506;2020-04-23 11:59:00;11:59:00;Nantes;87481002;-1.54192517;47.21750472
OCESN008904F05005~TGF55506;2020-04-23 14:21:00;14:21:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008922F23023~TGF55532;2020-04-23 14:19:00;14:19:00;St-Nazaire;87481705;-2.21107419;47.28647399
OCESN008922F23023~TGF55532;2020-04-23 14:56:00;14:56:00;Nantes;87481002;-1.54192517;47.21750472
OCESN008922F23023~TGF55532;2020-04-23 15:41:00;15:41:00;Angers-St-Laud;87484006;-0.55694922;47.46443417
OCESN008922F23023~TGF55532;2020-04-23 16:21:00;16:21:00;Le Mans;87396002;0.19214284;47.99558372
OCESN008922F23023~TGF55532;2020-04-23 17:20:00;17:20:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008900F0700714699;2020-04-23 05:23:00;05:23:00;St-Nazaire;87481705;-2.21107419;47.28647399
OCESN008900F0700714699;2020-04-23 05:59:00;05:59:00;Nantes;87481002;-1.54192517;47.21750472
OCESN008900F0700714699;2020-04-23 06:45:00;06:45:00;Angers-St-Laud;87484006;-0.55694922;47.46443417
OCESN008900F0700714699;2020-04-23 08:20:00;08:20:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008477F0400413721;2020-04-23 18:23:00;18:23:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008477F0400413721;2020-04-23 20:06:00;20:06:00;Angoul̻me;87583005;0.16452848;45.65393498
OCESN008477F0400413721;2020-04-23 20:45:00;20:45:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008477F0400413721;2020-04-23 21:09:00;21:09:00;Biganos-Facture;87582478;-0.96602054;44.63748155
OCESN008477F0400413721;2020-04-23 21:33:00;21:33:00;Arcachon;87582668;-1.16536843;44.65891706
OCESN008449F01001~TGF55275;2020-04-23 16:08:00;16:08:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008449F01001~TGF55275;2020-04-23 17:28:00;17:28:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008449F01001~TGF55275;2020-04-23 18:10:00;18:10:00;Angoul̻me;87583005;0.16452848;45.65393498
OCESN008449F01001~TGF55275;2020-04-23 18:48:00;18:48:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008251F1301313303;2020-04-23 07:52:00;07:52:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008251F1301313303;2020-04-23 09:56:00;09:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008421F03003-1265954340;2020-04-23 20:47:00;20:47:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008421F03003-1265954340;2020-04-23 20:59:00;20:59:00;Massy-TGV;87393702;2.26156762;48.72602849
OCESN008421F03003-1265954340;2020-04-23 22:56:00;22:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008433F09009-1266854343;2020-04-23 10:11:00;10:11:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008433F09009-1266854343;2020-04-23 11:45:00;11:45:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008433F09009-1266854343;2020-04-23 12:29:00;12:29:00;Angoul̻me;87583005;0.16452848;45.65393498
OCESN008433F09009-1266854343;2020-04-23 13:07:00;13:07:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008535F1601613929;2020-04-23 09:52:00;09:52:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008535F1601613929;2020-04-23 11:56:00;11:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008572F1601614008;2020-04-23 09:52:00;09:52:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008572F1601614008;2020-04-23 11:56:00;11:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008419F0500513659;2020-04-23 19:48:00;19:48:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008419F0500513659;2020-04-23 20:31:00;20:31:00;Vend̫me-Villiers-s-Loir;87571216;1.01966733;47.8203239
OCESN008419F0500513659;2020-04-23 21:56:00;21:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008457F0600613701;2020-04-23 20:40:00;20:40:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008457F0600613701;2020-04-23 21:22:00;21:22:00;Vend̫me-Villiers-s-Loir;87571216;1.01966733;47.8203239
OCESN008457F0600613701;2020-04-23 21:44:00;21:44:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008457F0600613701;2020-04-23 22:15:00;22:15:00;Chatellerault;87575142;0.54921798;46.81856464
OCESN008457F0600613701;2020-04-23 22:33:00;22:33:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008457F0600613701;2020-04-23 23:16:00;23:16:00;Angoul̻me;87583005;0.16452848;45.65393498
OCESN008457F0600613701;2020-04-23 23:57:00;23:57:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008403F0300313639;2020-04-23 10:52:00;10:52:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008403F0300313639;2020-04-23 12:56:00;12:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008483F11011~TGF55287;2020-04-23 08:27:00;08:27:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008483F11011~TGF55287;2020-04-23 09:45:00;09:45:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008483F11011~TGF55287;2020-04-23 10:30:00;10:30:00;Angoul̻me;87583005;0.16452848;45.65393498
OCESN008483F11011~TGF55287;2020-04-23 11:12:00;11:12:00;Libourne;87584052;-0.23636765;44.91588446
OCESN008483F11011~TGF55287;2020-04-23 11:37:00;11:37:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008401F0400413635;2020-04-23 07:19:00;07:19:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008401F0400413635;2020-04-23 09:27:00;09:27:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008411F0100113647;2020-04-23 13:52:00;13:52:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008411F0100113647;2020-04-23 15:56:00;15:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008413F0300313650;2020-04-23 14:52:00;14:52:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008413F0300313650;2020-04-23 16:56:00;16:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008489F0400413776;2020-04-23 17:10:00;17:10:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008489F0400413776;2020-04-23 18:24:00;18:24:00;Chatellerault;87575142;0.54921798;46.81856464
OCESN008489F0400413776;2020-04-23 18:45:00;18:45:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008489F0400413776;2020-04-23 19:30:00;19:30:00;Angoul̻me;87583005;0.16452848;45.65393498
OCESN008489F0400413776;2020-04-23 20:12:00;20:12:00;Libourne;87584052;-0.23636765;44.91588446
OCESN008489F0400413776;2020-04-23 20:37:00;20:37:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008453F0300313689;2020-04-23 19:01:00;19:01:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008453F0300313689;2020-04-23 19:58:00;19:58:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008453F0300313689;2020-04-23 20:59:00;20:59:00;Angoul̻me;87583005;0.16452848;45.65393498
OCESN008453F0300313689;2020-04-23 21:41:00;21:41:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008417F03003~TGD55266;2020-04-23 17:19:00;17:19:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008417F03003~TGD55266;2020-04-23 19:26:00;19:26:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008431F0500513673;2020-04-23 06:08:00;06:08:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008431F0500513673;2020-04-23 07:06:00;07:06:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008431F0500513673;2020-04-23 07:42:00;07:42:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008431F0500513673;2020-04-23 08:48:00;08:48:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008485F05005~TGA55289;2020-04-23 14:08:00;14:08:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008485F05005~TGA55289;2020-04-23 15:06:00;15:06:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008485F05005~TGA55289;2020-04-23 15:41:00;15:41:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008485F05005~TGA55289;2020-04-23 16:24:00;16:24:00;Angoul̻me;87583005;0.16452848;45.65393498
OCESN008485F05005~TGA55289;2020-04-23 17:05:00;17:05:00;Libourne;87584052;-0.23636765;44.91588446
OCESN008485F05005~TGA55289;2020-04-23 17:27:00;17:27:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008481F1201213740;2020-04-23 06:19:00;06:19:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008481F1201213740;2020-04-23 07:46:00;07:46:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008481F1201213740;2020-04-23 08:29:00;08:29:00;Angoul̻me;87583005;0.16452848;45.65393498
OCESN008481F1201213740;2020-04-23 09:12:00;09:12:00;Libourne;87584052;-0.23636765;44.91588446
OCESN008481F1201213740;2020-04-23 09:37:00;09:37:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008541F1601613946;2020-04-23 12:52:00;12:52:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008541F1601613946;2020-04-23 14:56:00;14:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008541F1601613946;2020-04-23 16:14:00;16:14:00;Dax;87673202;-1.05032404;43.72066682
OCESN008541F1601613946;2020-04-23 16:46:00;16:46:00;Bayonne;87673004;-1.47039808;43.4967594
OCESN008541F1601613946;2020-04-23 17:00:00;17:00:00;Biarritz;87673400;-1.54601123;43.45937697
OCESN008541F1601613946;2020-04-23 17:16:00;17:16:00;St-Jean-de-Luz-Ciboure;87677120;-1.66116196;43.38584546
OCESN008541F1601613946;2020-04-23 17:33:00;17:33:00;Hendaye;87677005;-1.78186851;43.35299487
OCESN008549F0800813966;2020-04-23 15:52:00;15:52:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008549F0800813966;2020-04-23 17:56:00;17:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008549F0800813966;2020-04-23 19:14:00;19:14:00;Dax;87673202;-1.05032404;43.72066682
OCESN008549F0800813966;2020-04-23 19:47:00;19:47:00;Bayonne;87673004;-1.47039808;43.4967594
OCESN008549F0800813966;2020-04-23 19:58:00;19:58:00;Biarritz;87673400;-1.54601123;43.45937697
OCESN008549F0800813966;2020-04-23 20:16:00;20:16:00;St-Jean-de-Luz-Ciboure;87677120;-1.66116196;43.38584546
OCESN008549F0800813966;2020-04-23 20:31:00;20:31:00;Hendaye;87677005;-1.78186851;43.35299487
OCESN008531F1701713920;2020-04-23 07:52:00;07:52:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008531F1701713920;2020-04-23 09:56:00;09:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008531F1701713920;2020-04-23 11:14:00;11:14:00;Dax;87673202;-1.05032404;43.72066682
OCESN008531F1701713920;2020-04-23 11:47:00;11:47:00;Bayonne;87673004;-1.47039808;43.4967594
OCESN008531F1701713920;2020-04-23 11:58:00;11:58:00;Biarritz;87673400;-1.54601123;43.45937697
OCESN008531F1701713920;2020-04-23 12:12:00;12:12:00;St-Jean-de-Luz-Ciboure;87677120;-1.66116196;43.38584546
OCESN008531F1701713920;2020-04-23 12:30:00;12:30:00;Hendaye;87677005;-1.78186851;43.35299487
OCESN008551F0900913982;2020-04-23 17:52:00;17:52:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008551F0900913982;2020-04-23 19:56:00;19:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008551F0900913982;2020-04-23 21:14:00;21:14:00;Dax;87673202;-1.05032404;43.72066682
OCESN008551F0900913982;2020-04-23 21:47:00;21:47:00;Bayonne;87673004;-1.47039808;43.4967594
OCESN008551F0900913982;2020-04-23 21:58:00;21:58:00;Biarritz;87673400;-1.54601123;43.45937697
OCESN008551F0900913982;2020-04-23 22:16:00;22:16:00;St-Jean-de-Luz-Ciboure;87677120;-1.66116196;43.38584546
OCESN008551F0900913982;2020-04-23 22:31:00;22:31:00;Hendaye;87677005;-1.78186851;43.35299487
OCESN008363F01001~TGF55236;2020-04-23 15:44:00;15:44:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008363F01001~TGF55236;2020-04-23 17:36:00;17:36:00;Niort;87485300;-0.45439057;46.31934516
OCESN008363F01001~TGF55236;2020-04-23 17:56:00;17:56:00;Surg̬res;87485227;-0.76213303;46.11341598
OCESN008363F01001~TGF55236;2020-04-23 18:17:00;18:17:00;La Rochelle-Ville;87485003;-1.14530035;46.15270103
OCESN008377F0300313539;2020-04-23 12:18:00;12:18:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008377F0300313539;2020-04-23 13:15:00;13:15:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008377F0300313539;2020-04-23 13:50:00;13:50:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008377F0300313539;2020-04-23 14:37:00;14:37:00;Niort;87485300;-0.45439057;46.31934516
OCESN008377F0300313539;2020-04-23 14:58:00;14:58:00;Surg̬res;87485227;-0.76213303;46.11341598
OCESN008377F0300313539;2020-04-23 15:20:00;15:20:00;La Rochelle-Ville;87485003;-1.14530035;46.15270103
OCESN008367F0700713501;2020-04-23 17:23:00;17:23:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008367F0700713501;2020-04-23 19:20:00;19:20:00;Niort;87485300;-0.45439057;46.31934516
OCESN008367F0700713501;2020-04-23 19:57:00;19:57:00;La Rochelle-Ville;87485003;-1.14530035;46.15270103
OCESN008375F1201213536;2020-04-23 09:12:00;09:12:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008375F1201213536;2020-04-23 10:10:00;10:10:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008375F1201213536;2020-04-23 10:47:00;10:47:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008375F1201213536;2020-04-23 11:20:00;11:20:00;St-Maixent (Deux-S̬vr.);87485490;-0.20130625;46.40630762
OCESN008375F1201213536;2020-04-23 11:39:00;11:39:00;Niort;87485300;-0.45439057;46.31934516
OCESN008375F1201213536;2020-04-23 11:59:00;11:59:00;Surg̬res;87485227;-0.76213303;46.11341598
OCESN008375F1201213536;2020-04-23 12:21:00;12:21:00;La Rochelle-Ville;87485003;-1.14530035;46.15270103
OCESN008393F0500513616;2020-04-23 19:27:00;19:27:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008393F0500513616;2020-04-23 20:45:00;20:45:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008393F0500513616;2020-04-23 21:33:00;21:33:00;Niort;87485300;-0.45439057;46.31934516
OCESN008393F0500513616;2020-04-23 21:53:00;21:53:00;Surg̬res;87485227;-0.76213303;46.11341598
OCESN008393F0500513616;2020-04-23 22:16:00;22:16:00;La Rochelle-Ville;87485003;-1.14530035;46.15270103
OCESN008371F05005~TGD55250;2020-04-23 07:27:00;07:27:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008371F05005~TGD55250;2020-04-23 08:45:00;08:45:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008371F05005~TGD55250;2020-04-23 09:33:00;09:33:00;Niort;87485300;-0.45439057;46.31934516
OCESN008371F05005~TGD55250;2020-04-23 09:53:00;09:53:00;Surg̬res;87485227;-0.76213303;46.11341598
OCESN008371F05005~TGD55250;2020-04-23 10:16:00;10:16:00;La Rochelle-Ville;87485003;-1.14530035;46.15270103
OCESN008391F1001013602;2020-04-23 18:27:00;18:27:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008391F1001013602;2020-04-23 19:45:00;19:45:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008391F1001013602;2020-04-23 20:18:00;20:18:00;St-Maixent (Deux-S̬vr.);87485490;-0.20130625;46.40630762
OCESN008391F1001013602;2020-04-23 20:35:00;20:35:00;Niort;87485300;-0.45439057;46.31934516
OCESN008391F1001013602;2020-04-23 20:57:00;20:57:00;Surg̬res;87485227;-0.76213303;46.11341598
OCESN008391F1001013602;2020-04-23 21:19:00;21:19:00;La Rochelle-Ville;87485003;-1.14530035;46.15270103
OCESN008295F0600613352;2020-04-23 20:40:00;20:40:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008295F0600613352;2020-04-23 21:22:00;21:22:00;Vend̫me-Villiers-s-Loir;87571216;1.01966733;47.8203239
OCESN008295F0600613352;2020-04-23 21:44:00;21:44:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008295F0600613352;2020-04-23 22:15:00;22:15:00;Chatellerault;87575142;0.54921798;46.81856464
OCESN008295F0600613352;2020-04-23 22:33:00;22:33:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008345F1501513455;2020-04-23 18:31:00;18:31:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008345F1501513455;2020-04-23 19:13:00;19:13:00;Vend̫me-Villiers-s-Loir;87571216;1.01966733;47.8203239
OCESN008345F1501513455;2020-04-23 19:35:00;19:35:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008345F1501513455;2020-04-23 20:08:00;20:08:00;Chatellerault;87575142;0.54921798;46.81856464
OCESN008345F1501513455;2020-04-23 20:28:00;20:28:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008333F1101113441;2020-04-23 12:31:00;12:31:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008333F1101113441;2020-04-23 13:13:00;13:13:00;Vend̫me-Villiers-s-Loir;87571216;1.01966733;47.8203239
OCESN008333F1101113441;2020-04-23 13:35:00;13:35:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008333F1101113441;2020-04-23 14:11:00;14:11:00;Chatellerault;87575142;0.54921798;46.81856464
OCESN008333F1101113441;2020-04-23 14:26:00;14:26:00;Futuroscope;87324095;0.37720187;46.66985027
OCESN008333F1101113441;2020-04-23 14:36:00;14:36:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008355F0300313472;2020-04-23 17:27:00;17:27:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008355F0300313472;2020-04-23 18:13:00;18:13:00;Vend̫me-Villiers-s-Loir;87571216;1.01966733;47.8203239
OCESN008355F0300313472;2020-04-23 18:35:00;18:35:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008355F0300313472;2020-04-23 19:15:00;19:15:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008331F1401413433;2020-04-23 07:31:00;07:31:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008331F1401413433;2020-04-23 08:13:00;08:13:00;Vend̫me-Villiers-s-Loir;87571216;1.01966733;47.8203239
OCESN008331F1401413433;2020-04-23 08:35:00;08:35:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008331F1401413433;2020-04-23 09:08:00;09:08:00;Chatellerault;87575142;0.54921798;46.81856464
OCESN008331F1401413433;2020-04-23 09:21:00;09:21:00;Futuroscope;87324095;0.37720187;46.66985027
OCESN008331F1401413433;2020-04-23 09:32:00;09:32:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008291F0400413348;2020-04-23 17:10:00;17:10:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008291F0400413348;2020-04-23 18:24:00;18:24:00;Chatellerault;87575142;0.54921798;46.81856464
OCESN008291F0400413348;2020-04-23 18:45:00;18:45:00;Poitiers;87575001;0.33308432;46.58218335
OCESN008513F0700713873;2020-04-23 16:52:00;16:52:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008513F0700713873;2020-04-23 18:56:00;18:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008513F0700713873;2020-04-23 20:12:00;20:12:00;Agen;87586008;0.62090454;44.20797206
OCESN008513F0700713873;2020-04-23 20:48:00;20:48:00;Montauban-Ville-Bourbon;87611244;1.34197365;44.01463933
OCESN008513F0700713873;2020-04-23 21:17:00;21:17:00;Toulouse-Matabiau;87611004;1.45355763;43.61146412
OCESN008211F0700713286;2020-04-23 16:52:00;16:52:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008211F0700713286;2020-04-23 18:56:00;18:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008211F0700713286;2020-04-23 20:12:00;20:12:00;Agen;87586008;0.62090454;44.20797206
OCESN008211F0700713286;2020-04-23 20:48:00;20:48:00;Montauban-Ville-Bourbon;87611244;1.34197365;44.01463933
OCESN008211F0700713286;2020-04-23 21:17:00;21:17:00;Toulouse-Matabiau;87611004;1.45355763;43.61146412
OCESN008515F1001013877;2020-04-23 18:52:00;18:52:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008515F1001013877;2020-04-23 20:56:00;20:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008515F1001013877;2020-04-23 22:10:00;22:10:00;Agen;87586008;0.62090454;44.20797206
OCESN008515F1001013877;2020-04-23 22:46:00;22:46:00;Montauban-Ville-Bourbon;87611244;1.34197365;44.01463933
OCESN008515F1001013877;2020-04-23 23:15:00;23:15:00;Toulouse-Matabiau;87611004;1.45355763;43.61146412
OCESN008511F1101113865;2020-04-23 14:04:00;14:04:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008511F1101113865;2020-04-23 16:14:00;16:14:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008511F1101113865;2020-04-23 18:10:00;18:10:00;Toulouse-Matabiau;87611004;1.45355763;43.61146412
OCESN008501F21021-1267554345;2020-04-23 06:47:00;06:47:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008501F21021-1267554345;2020-04-23 06:59:00;06:59:00;Massy-TGV;87393702;2.26156762;48.72602849
OCESN008501F21021-1267554345;2020-04-23 08:56:00;08:56:00;Bordeaux-St-Jean;87581009;-0.55619406;44.82653979
OCESN008501F21021-1267554345;2020-04-23 10:11:00;10:11:00;Agen;87586008;0.62090454;44.20797206
OCESN008501F21021-1267554345;2020-04-23 11:12:00;11:12:00;Toulouse-Matabiau;87611004;1.45355763;43.61146412
OCESN008303F1301313367;2020-04-23 12:31:00;12:31:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008303F1301313367;2020-04-23 13:13:00;13:13:00;Vend̫me-Villiers-s-Loir;87571216;1.01966733;47.8203239
OCESN008303F1301313367;2020-04-23 13:35:00;13:35:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008303F1301313367;2020-04-23 13:44:00;13:44:00;Tours;87571000;0.69350509;47.38981372
OCESN008301F0600613362;2020-04-23 07:31:00;07:31:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008301F0600613362;2020-04-23 08:13:00;08:13:00;Vend̫me-Villiers-s-Loir;87571216;1.01966733;47.8203239
OCESN008301F0600613362;2020-04-23 08:35:00;08:35:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008301F0600613362;2020-04-23 08:44:00;08:44:00;Tours;87571000;0.69350509;47.38981372
OCESN008313F0300313384;2020-04-23 16:31:00;16:31:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008313F0300313384;2020-04-23 17:13:00;17:13:00;Vend̫me-Villiers-s-Loir;87571216;1.01966733;47.8203239
OCESN008313F0300313384;2020-04-23 17:35:00;17:35:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008313F0300313384;2020-04-23 17:43:00;17:43:00;Tours;87571000;0.69350509;47.38981372
OCESN008321F0800813421;2020-04-23 19:35:00;19:35:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008321F0800813421;2020-04-23 20:35:00;20:35:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008321F0800813421;2020-04-23 20:43:00;20:43:00;Tours;87571000;0.69350509;47.38981372
OCESN008317F0300313402;2020-04-23 18:05:00;18:05:00;Paris-Montparnasse 1-2;87391003;2.31989439;48.84062983
OCESN008317F0300313402;2020-04-23 18:47:00;18:47:00;Vend̫me-Villiers-s-Loir;87571216;1.01966733;47.8203239
OCESN008317F0300313402;2020-04-23 19:09:00;19:09:00;St-Pierre-des-Corps;87571240;0.72505388;47.38573204
OCESN008317F0300313402;2020-04-23 19:17:00;19:17:00;Tours;87571000;0.69350509;47.38981372
