;trip_type;trip_id;departure_name;arrival_name;departure_uic;arrival_uic;duration;stops
15561;87391003_87476002;OCESN008715F14014~TGA55367;Paris-Montparnasse 1-2;Lorient;87391003;87476002;11040;['Rennes', 'Vannes', 'Auray']
15562;87391003_87474098;OCESN008715F14014~TGA55367;Paris-Montparnasse 1-2;Quimper;87391003;87474098;13200;['Rennes', 'Vannes', 'Auray', 'Lorient']
15563;87471003_87476606;OCESN008715F14014~TGA55367;Rennes;Vannes;87471003;87476606;3780;[]
15564;87471003_87476200;OCESN008715F14014~TGA55367;Rennes;Auray;87471003;87476200;4620;['Vannes']
15565;87471003_87476002;OCESN008715F14014~TGA55367;Rennes;Lorient;87471003;87476002;5760;['Vannes', 'Auray']
15566;87471003_87474098;OCESN008715F14014~TGA55367;Rennes;Quimper;87471003;87474098;7920;['Vannes', 'Auray', 'Lorient']
15567;87391003_87471003;OCESN008715F16016~TGA55366;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5580;[]
15568;87391003_87476606;OCESN008715F16016~TGA55366;Paris-Montparnasse 1-2;Vannes;87391003;87476606;9360;['Rennes']
15569;87391003_87476200;OCESN008715F16016~TGA55366;Paris-Montparnasse 1-2;Auray;87391003;87476200;10200;['Rennes', 'Vannes']
15570;87391003_87476002;OCESN008715F16016~TGA55366;Paris-Montparnasse 1-2;Lorient;87391003;87476002;11280;['Rennes', 'Vannes', 'Auray']
15571;87391003_87474098;OCESN008715F16016~TGA55366;Paris-Montparnasse 1-2;Quimper;87391003;87474098;13500;['Rennes', 'Vannes', 'Auray', 'Lorient']
15572;87471003_87476606;OCESN008715F16016~TGA55366;Rennes;Vannes;87471003;87476606;3780;[]
15573;87471003_87476200;OCESN008715F16016~TGA55366;Rennes;Auray;87471003;87476200;4620;['Vannes']
15574;87471003_87476002;OCESN008715F16016~TGA55366;Rennes;Lorient;87471003;87476002;5700;['Vannes', 'Auray']
15575;87471003_87474098;OCESN008715F16016~TGA55366;Rennes;Quimper;87471003;87474098;7920;['Vannes', 'Auray', 'Lorient']
15576;87391003_87471300;OCESN008727F0300314447;Paris-Montparnasse 1-2;Redon;87391003;87471300;7620;[]
15577;87391003_87476606;OCESN008727F0300314447;Paris-Montparnasse 1-2;Vannes;87391003;87476606;9240;['Redon']
15578;87391003_87476200;OCESN008727F0300314447;Paris-Montparnasse 1-2;Auray;87391003;87476200;10020;['Redon', 'Vannes']
15579;87391003_87476002;OCESN008727F0300314447;Paris-Montparnasse 1-2;Lorient;87391003;87476002;11160;['Redon', 'Vannes', 'Auray']
15580;87391003_87476317;OCESN008727F0300314447;Paris-Montparnasse 1-2;Quimperl̩;87391003;87476317;12060;['Redon', 'Vannes', 'Auray', 'Lorient']
15581;87391003_87474155;OCESN008727F0300314447;Paris-Montparnasse 1-2;Rosporden;87391003;87474155;13020;['Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩']
15582;87391003_87474098;OCESN008727F0300314447;Paris-Montparnasse 1-2;Quimper;87391003;87474098;13860;['Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩', 'Rosporden']
15583;87471300_87476606;OCESN008727F0300314447;Redon;Vannes;87471300;87476606;1620;[]
15584;87471300_87476200;OCESN008727F0300314447;Redon;Auray;87471300;87476200;2400;['Vannes']
15585;87471300_87476002;OCESN008727F0300314447;Redon;Lorient;87471300;87476002;3540;['Vannes', 'Auray']
15586;87471300_87476317;OCESN008727F0300314447;Redon;Quimperl̩;87471300;87476317;4440;['Vannes', 'Auray', 'Lorient']
15587;87471300_87474155;OCESN008727F0300314447;Redon;Rosporden;87471300;87474155;5400;['Vannes', 'Auray', 'Lorient', 'Quimperl̩']
15588;87471300_87474098;OCESN008727F0300314447;Redon;Quimper;87471300;87474098;6240;['Vannes', 'Auray', 'Lorient', 'Quimperl̩', 'Rosporden']
15589;87391003_87471003;OCESN008741F14014~TGA55385;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5280;[]
15590;87391003_87476606;OCESN008741F14014~TGA55385;Paris-Montparnasse 1-2;Vannes;87391003;87476606;9060;['Rennes']
15591;87391003_87476200;OCESN008741F14014~TGA55385;Paris-Montparnasse 1-2;Auray;87391003;87476200;9900;['Rennes', 'Vannes']
15592;87391003_87476002;OCESN008741F14014~TGA55385;Paris-Montparnasse 1-2;Lorient;87391003;87476002;11040;['Rennes', 'Vannes', 'Auray']
15593;87391003_87474098;OCESN008741F14014~TGA55385;Paris-Montparnasse 1-2;Quimper;87391003;87474098;13200;['Rennes', 'Vannes', 'Auray', 'Lorient']
15594;87471003_87476606;OCESN008741F14014~TGA55385;Rennes;Vannes;87471003;87476606;3780;[]
15595;87471003_87476200;OCESN008741F14014~TGA55385;Rennes;Auray;87471003;87476200;4620;['Vannes']
15596;87471003_87476002;OCESN008741F14014~TGA55385;Rennes;Lorient;87471003;87476002;5760;['Vannes', 'Auray']
15597;87471003_87474098;OCESN008741F14014~TGA55385;Rennes;Quimper;87471003;87474098;7920;['Vannes', 'Auray', 'Lorient']
15598;87391003_87471003;OCESN008715F18018~TGA55369;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5580;[]
15599;87391003_87476606;OCESN008715F18018~TGA55369;Paris-Montparnasse 1-2;Vannes;87391003;87476606;9360;['Rennes']
15600;87391003_87476200;OCESN008715F18018~TGA55369;Paris-Montparnasse 1-2;Auray;87391003;87476200;10200;['Rennes', 'Vannes']
15601;87391003_87476002;OCESN008715F18018~TGA55369;Paris-Montparnasse 1-2;Lorient;87391003;87476002;11340;['Rennes', 'Vannes', 'Auray']
15602;87391003_87474098;OCESN008715F18018~TGA55369;Paris-Montparnasse 1-2;Quimper;87391003;87474098;13500;['Rennes', 'Vannes', 'Auray', 'Lorient']
15603;87471003_87476606;OCESN008715F18018~TGA55369;Rennes;Vannes;87471003;87476606;3780;[]
15604;87471003_87476200;OCESN008715F18018~TGA55369;Rennes;Auray;87471003;87476200;4620;['Vannes']
15605;87471003_87476002;OCESN008715F18018~TGA55369;Rennes;Lorient;87471003;87476002;5760;['Vannes', 'Auray']
15606;87471003_87474098;OCESN008715F18018~TGA55369;Rennes;Quimper;87471003;87474098;7920;['Vannes', 'Auray', 'Lorient']
15607;87391003_87471003;OCESN008715F1701714390;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5580;[]
15608;87391003_87476606;OCESN008715F1701714390;Paris-Montparnasse 1-2;Vannes;87391003;87476606;9360;['Rennes']
15609;87391003_87476200;OCESN008715F1701714390;Paris-Montparnasse 1-2;Auray;87391003;87476200;10200;['Rennes', 'Vannes']
15610;87391003_87476002;OCESN008715F1701714390;Paris-Montparnasse 1-2;Lorient;87391003;87476002;11340;['Rennes', 'Vannes', 'Auray']
15611;87391003_87474098;OCESN008715F1701714390;Paris-Montparnasse 1-2;Quimper;87391003;87474098;13500;['Rennes', 'Vannes', 'Auray', 'Lorient']
15612;87471003_87476606;OCESN008715F1701714390;Rennes;Vannes;87471003;87476606;3780;[]
15613;87471003_87476200;OCESN008715F1701714390;Rennes;Auray;87471003;87476200;4620;['Vannes']
15614;87471003_87476002;OCESN008715F1701714390;Rennes;Lorient;87471003;87476002;5760;['Vannes', 'Auray']
15615;87471003_87474098;OCESN008715F1701714390;Rennes;Quimper;87471003;87474098;7920;['Vannes', 'Auray', 'Lorient']
15616;87391003_87471003;OCESN008751F3603614521;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5400;[]
15617;87391003_87471300;OCESN008751F3603614521;Paris-Montparnasse 1-2;Redon;87391003;87471300;7860;['Rennes']
15618;87391003_87476606;OCESN008751F3603614521;Paris-Montparnasse 1-2;Vannes;87391003;87476606;9420;['Rennes', 'Redon']
15619;87391003_87476200;OCESN008751F3603614521;Paris-Montparnasse 1-2;Auray;87391003;87476200;10200;['Rennes', 'Redon', 'Vannes']
15620;87391003_87476002;OCESN008751F3603614521;Paris-Montparnasse 1-2;Lorient;87391003;87476002;11280;['Rennes', 'Redon', 'Vannes', 'Auray']
15621;87391003_87476317;OCESN008751F3603614521;Paris-Montparnasse 1-2;Quimperl̩;87391003;87476317;12120;['Rennes', 'Redon', 'Vannes', 'Auray', 'Lorient']
15622;87391003_87474155;OCESN008751F3603614521;Paris-Montparnasse 1-2;Rosporden;87391003;87474155;13080;['Rennes', 'Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩']
15623;87391003_87474098;OCESN008751F3603614521;Paris-Montparnasse 1-2;Quimper;87391003;87474098;13980;['Rennes', 'Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩', 'Rosporden']
15624;87471003_87471300;OCESN008751F3603614521;Rennes;Redon;87471003;87471300;2460;[]
15625;87471003_87476606;OCESN008751F3603614521;Rennes;Vannes;87471003;87476606;4020;['Redon']
15626;87471003_87476200;OCESN008751F3603614521;Rennes;Auray;87471003;87476200;4800;['Redon', 'Vannes']
15627;87471003_87476002;OCESN008751F3603614521;Rennes;Lorient;87471003;87476002;5880;['Redon', 'Vannes', 'Auray']
15628;87471003_87476317;OCESN008751F3603614521;Rennes;Quimperl̩;87471003;87476317;6720;['Redon', 'Vannes', 'Auray', 'Lorient']
15629;87471003_87474155;OCESN008751F3603614521;Rennes;Rosporden;87471003;87474155;7680;['Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩']
15630;87471003_87474098;OCESN008751F3603614521;Rennes;Quimper;87471003;87474098;8580;['Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩', 'Rosporden']
15631;87391003_87471003;OCESN008751F2702714520;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5580;[]
15632;87391003_87471300;OCESN008751F2702714520;Paris-Montparnasse 1-2;Redon;87391003;87471300;8040;['Rennes']
15633;87391003_87476606;OCESN008751F2702714520;Paris-Montparnasse 1-2;Vannes;87391003;87476606;9600;['Rennes', 'Redon']
15634;87391003_87476200;OCESN008751F2702714520;Paris-Montparnasse 1-2;Auray;87391003;87476200;10380;['Rennes', 'Redon', 'Vannes']
15635;87391003_87476002;OCESN008751F2702714520;Paris-Montparnasse 1-2;Lorient;87391003;87476002;11460;['Rennes', 'Redon', 'Vannes', 'Auray']
15636;87391003_87476317;OCESN008751F2702714520;Paris-Montparnasse 1-2;Quimperl̩;87391003;87476317;12300;['Rennes', 'Redon', 'Vannes', 'Auray', 'Lorient']
15637;87391003_87474155;OCESN008751F2702714520;Paris-Montparnasse 1-2;Rosporden;87391003;87474155;13260;['Rennes', 'Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩']
15638;87391003_87474098;OCESN008751F2702714520;Paris-Montparnasse 1-2;Quimper;87391003;87474098;14160;['Rennes', 'Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩', 'Rosporden']
15639;87471003_87471300;OCESN008751F2702714520;Rennes;Redon;87471003;87471300;2460;[]
15640;87471003_87476606;OCESN008751F2702714520;Rennes;Vannes;87471003;87476606;4020;['Redon']
15641;87471003_87476200;OCESN008751F2702714520;Rennes;Auray;87471003;87476200;4800;['Redon', 'Vannes']
15642;87471003_87476002;OCESN008751F2702714520;Rennes;Lorient;87471003;87476002;5880;['Redon', 'Vannes', 'Auray']
15643;87471003_87476317;OCESN008751F2702714520;Rennes;Quimperl̩;87471003;87476317;6720;['Redon', 'Vannes', 'Auray', 'Lorient']
15644;87471003_87474155;OCESN008751F2702714520;Rennes;Rosporden;87471003;87474155;7680;['Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩']
15645;87471003_87474098;OCESN008751F2702714520;Rennes;Quimper;87471003;87474098;8580;['Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩', 'Rosporden']
15646;87391003_87476606;OCESN008721F0300314421;Paris-Montparnasse 1-2;Vannes;87391003;87476606;8580;[]
15647;87391003_87476200;OCESN008721F0300314421;Paris-Montparnasse 1-2;Auray;87391003;87476200;9420;['Vannes']
15648;87391003_87476002;OCESN008721F0300314421;Paris-Montparnasse 1-2;Lorient;87391003;87476002;10560;['Vannes', 'Auray']
15649;87391003_87474098;OCESN008721F0300314421;Paris-Montparnasse 1-2;Quimper;87391003;87474098;12720;['Vannes', 'Auray', 'Lorient']
15650;87476606_87476200;OCESN008721F0300314421;Vannes;Auray;87476606;87476200;840;[]
15651;87476606_87476002;OCESN008721F0300314421;Vannes;Lorient;87476606;87476002;1980;['Auray']
15652;87476606_87474098;OCESN008721F0300314421;Vannes;Quimper;87476606;87474098;4140;['Auray', 'Lorient']
15653;87391003_87471003;OCESN008751F3803814519;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5580;[]
15654;87391003_87471300;OCESN008751F3803814519;Paris-Montparnasse 1-2;Redon;87391003;87471300;8040;['Rennes']
15655;87391003_87476606;OCESN008751F3803814519;Paris-Montparnasse 1-2;Vannes;87391003;87476606;9600;['Rennes', 'Redon']
15656;87391003_87476200;OCESN008751F3803814519;Paris-Montparnasse 1-2;Auray;87391003;87476200;10380;['Rennes', 'Redon', 'Vannes']
15657;87391003_87476002;OCESN008751F3803814519;Paris-Montparnasse 1-2;Lorient;87391003;87476002;11460;['Rennes', 'Redon', 'Vannes', 'Auray']
15658;87391003_87476317;OCESN008751F3803814519;Paris-Montparnasse 1-2;Quimperl̩;87391003;87476317;12300;['Rennes', 'Redon', 'Vannes', 'Auray', 'Lorient']
15659;87391003_87474155;OCESN008751F3803814519;Paris-Montparnasse 1-2;Rosporden;87391003;87474155;13260;['Rennes', 'Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩']
15660;87391003_87474098;OCESN008751F3803814519;Paris-Montparnasse 1-2;Quimper;87391003;87474098;14160;['Rennes', 'Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩', 'Rosporden']
15661;87471003_87471300;OCESN008751F3803814519;Rennes;Redon;87471003;87471300;2460;[]
15662;87471003_87476606;OCESN008751F3803814519;Rennes;Vannes;87471003;87476606;4020;['Redon']
15663;87471003_87476200;OCESN008751F3803814519;Rennes;Auray;87471003;87476200;4800;['Redon', 'Vannes']
15664;87471003_87476002;OCESN008751F3803814519;Rennes;Lorient;87471003;87476002;5880;['Redon', 'Vannes', 'Auray']
15665;87471003_87476317;OCESN008751F3803814519;Rennes;Quimperl̩;87471003;87476317;6720;['Redon', 'Vannes', 'Auray', 'Lorient']
15666;87471003_87474155;OCESN008751F3803814519;Rennes;Rosporden;87471003;87474155;7680;['Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩']
15667;87471003_87474098;OCESN008751F3803814519;Rennes;Quimper;87471003;87474098;8580;['Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩', 'Rosporden']
15668;87391003_87471300;OCESN008727F0700714446;Paris-Montparnasse 1-2;Redon;87391003;87471300;7920;[]
15669;87391003_87476606;OCESN008727F0700714446;Paris-Montparnasse 1-2;Vannes;87391003;87476606;9540;['Redon']
15670;87391003_87476200;OCESN008727F0700714446;Paris-Montparnasse 1-2;Auray;87391003;87476200;10320;['Redon', 'Vannes']
15671;87391003_87476002;OCESN008727F0700714446;Paris-Montparnasse 1-2;Lorient;87391003;87476002;11460;['Redon', 'Vannes', 'Auray']
15672;87391003_87476317;OCESN008727F0700714446;Paris-Montparnasse 1-2;Quimperl̩;87391003;87476317;12360;['Redon', 'Vannes', 'Auray', 'Lorient']
15673;87391003_87474155;OCESN008727F0700714446;Paris-Montparnasse 1-2;Rosporden;87391003;87474155;13320;['Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩']
15674;87391003_87474098;OCESN008727F0700714446;Paris-Montparnasse 1-2;Quimper;87391003;87474098;14160;['Redon', 'Vannes', 'Auray', 'Lorient', 'Quimperl̩', 'Rosporden']
15675;87471300_87476606;OCESN008727F0700714446;Redon;Vannes;87471300;87476606;1620;[]
15676;87471300_87476200;OCESN008727F0700714446;Redon;Auray;87471300;87476200;2400;['Vannes']
15677;87471300_87476002;OCESN008727F0700714446;Redon;Lorient;87471300;87476002;3540;['Vannes', 'Auray']
15678;87471300_87476317;OCESN008727F0700714446;Redon;Quimperl̩;87471300;87476317;4440;['Vannes', 'Auray', 'Lorient']
15679;87471300_87474155;OCESN008727F0700714446;Redon;Rosporden;87471300;87474155;5400;['Vannes', 'Auray', 'Lorient', 'Quimperl̩']
15680;87471300_87474098;OCESN008727F0700714446;Redon;Quimper;87471300;87474098;6240;['Vannes', 'Auray', 'Lorient', 'Quimperl̩', 'Rosporden']
15681;87391003_87471003;OCESN008715F17017~TGA55365;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5580;[]
15682;87391003_87476606;OCESN008715F17017~TGA55365;Paris-Montparnasse 1-2;Vannes;87391003;87476606;9360;['Rennes']
15683;87391003_87476200;OCESN008715F17017~TGA55365;Paris-Montparnasse 1-2;Auray;87391003;87476200;10200;['Rennes', 'Vannes']
15684;87391003_87476002;OCESN008715F17017~TGA55365;Paris-Montparnasse 1-2;Lorient;87391003;87476002;11340;['Rennes', 'Vannes', 'Auray']
15685;87391003_87474098;OCESN008715F17017~TGA55365;Paris-Montparnasse 1-2;Quimper;87391003;87474098;13500;['Rennes', 'Vannes', 'Auray', 'Lorient']
15686;87471003_87476606;OCESN008715F17017~TGA55365;Rennes;Vannes;87471003;87476606;3780;[]
15687;87471003_87476200;OCESN008715F17017~TGA55365;Rennes;Auray;87471003;87476200;4620;['Vannes']
15688;87471003_87476002;OCESN008715F17017~TGA55365;Rennes;Lorient;87471003;87476002;5760;['Vannes', 'Auray']
15689;87471003_87474098;OCESN008715F17017~TGA55365;Rennes;Quimper;87471003;87474098;7920;['Vannes', 'Auray', 'Lorient']
15690;87391003_87396002;OCESN008051F09009~TGF55144;Paris-Montparnasse 1-2;Le Mans;87391003;87396002;3240;[]
15691;87391003_87478404;OCESN008051F09009~TGF55144;Paris-Montparnasse 1-2;Laval;87391003;87478404;5040;['Le Mans']
15692;87391003_87471003;OCESN008051F09009~TGF55144;Paris-Montparnasse 1-2;Rennes;87391003;87471003;6660;['Le Mans', 'Laval']
15693;87396002_87478404;OCESN008051F09009~TGF55144;Le Mans;Laval;87396002;87478404;1800;[]
15694;87396002_87471003;OCESN008051F09009~TGF55144;Le Mans;Rennes;87396002;87471003;3420;['Laval']
15695;87391003_87396002;OCESN008051F08008~TGF55145;Paris-Montparnasse 1-2;Le Mans;87391003;87396002;3600;[]
15696;87391003_87478404;OCESN008051F08008~TGF55145;Paris-Montparnasse 1-2;Laval;87391003;87478404;5460;['Le Mans']
15697;87391003_87471003;OCESN008051F08008~TGF55145;Paris-Montparnasse 1-2;Rennes;87391003;87471003;7080;['Le Mans', 'Laval']
15698;87396002_87478404;OCESN008051F08008~TGF55145;Le Mans;Laval;87396002;87478404;1860;[]
15699;87396002_87471003;OCESN008051F08008~TGF55145;Le Mans;Rennes;87396002;87471003;3480;['Laval']
15700;87391003_87396002;OCESN008071F06006~TGF55166;Paris-Montparnasse 1-2;Le Mans;87391003;87396002;3600;[]
15701;87391003_87478404;OCESN008071F06006~TGF55166;Paris-Montparnasse 1-2;Laval;87391003;87478404;5460;['Le Mans']
15702;87391003_87471508;OCESN008071F06006~TGF55166;Paris-Montparnasse 1-2;Vitr̩;87391003;87471508;6720;['Le Mans', 'Laval']
15703;87391003_87471003;OCESN008071F06006~TGF55166;Paris-Montparnasse 1-2;Rennes;87391003;87471003;8040;['Le Mans', 'Laval', 'Vitr̩']
15704;87396002_87478404;OCESN008071F06006~TGF55166;Le Mans;Laval;87396002;87478404;1860;[]
15705;87396002_87471508;OCESN008071F06006~TGF55166;Le Mans;Vitr̩;87396002;87471508;3120;['Laval']
15706;87396002_87471003;OCESN008071F06006~TGF55166;Le Mans;Rennes;87396002;87471003;4440;['Laval', 'Vitr̩']
15707;87391003_87471003;OCESN008083F0800813107;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5280;[]
15708;87391003_87396002;OCESN008059F08008~TGF55162;Paris-Montparnasse 1-2;Le Mans;87391003;87396002;3300;[]
15709;87391003_87478404;OCESN008059F08008~TGF55162;Paris-Montparnasse 1-2;Laval;87391003;87478404;5340;['Le Mans']
15710;87391003_87471003;OCESN008059F08008~TGF55162;Paris-Montparnasse 1-2;Rennes;87391003;87471003;6960;['Le Mans', 'Laval']
15711;87396002_87478404;OCESN008059F08008~TGF55162;Le Mans;Laval;87396002;87478404;2040;[]
15712;87396002_87471003;OCESN008059F08008~TGF55162;Le Mans;Rennes;87396002;87471003;3660;['Laval']
15713;87391003_87396002;OCESN008057F06006~TGF55157;Paris-Montparnasse 1-2;Le Mans;87391003;87396002;3300;[]
15714;87391003_87478404;OCESN008057F06006~TGF55157;Paris-Montparnasse 1-2;Laval;87391003;87478404;5820;['Le Mans']
15715;87391003_87471003;OCESN008057F06006~TGF55157;Paris-Montparnasse 1-2;Rennes;87391003;87471003;7440;['Le Mans', 'Laval']
15716;87396002_87478404;OCESN008057F06006~TGF55157;Le Mans;Laval;87396002;87478404;2520;[]
15717;87396002_87471003;OCESN008057F06006~TGF55157;Le Mans;Rennes;87396002;87471003;4140;['Laval']
15718;87391003_87471003;OCESN008055F08008~TGF55153;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5280;[]
15719;87391003_87396002;OCESN008057F07007~TGF55158;Paris-Montparnasse 1-2;Le Mans;87391003;87396002;3600;[]
15720;87391003_87478404;OCESN008057F07007~TGF55158;Paris-Montparnasse 1-2;Laval;87391003;87478404;5460;['Le Mans']
15721;87391003_87471003;OCESN008057F07007~TGF55158;Paris-Montparnasse 1-2;Rennes;87391003;87471003;7080;['Le Mans', 'Laval']
15722;87396002_87478404;OCESN008057F07007~TGF55158;Le Mans;Laval;87396002;87478404;1860;[]
15723;87396002_87471003;OCESN008057F07007~TGF55158;Le Mans;Rennes;87396002;87471003;3480;['Laval']
15724;87391003_87471003;OCESN008055F1001013054;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5580;[]
15725;87391003_87396002;OCESN008071F0500513079;Paris-Montparnasse 1-2;Le Mans;87391003;87396002;3300;[]
15726;87391003_87478404;OCESN008071F0500513079;Paris-Montparnasse 1-2;Laval;87391003;87478404;5160;['Le Mans']
15727;87391003_87471508;OCESN008071F0500513079;Paris-Montparnasse 1-2;Vitr̩;87391003;87471508;6420;['Le Mans', 'Laval']
15728;87391003_87471003;OCESN008071F0500513079;Paris-Montparnasse 1-2;Rennes;87391003;87471003;7740;['Le Mans', 'Laval', 'Vitr̩']
15729;87396002_87478404;OCESN008071F0500513079;Le Mans;Laval;87396002;87478404;1860;[]
15730;87396002_87471508;OCESN008071F0500513079;Le Mans;Vitr̩;87396002;87471508;3120;['Laval']
15731;87396002_87471003;OCESN008071F0500513079;Le Mans;Rennes;87396002;87471003;4440;['Laval', 'Vitr̩']
15732;87391003_87396002;OCESN008063F1301313070;Paris-Montparnasse 1-2;Le Mans;87391003;87396002;3600;[]
15733;87391003_87478404;OCESN008063F1301313070;Paris-Montparnasse 1-2;Laval;87391003;87478404;5460;['Le Mans']
15734;87391003_87471003;OCESN008063F1301313070;Paris-Montparnasse 1-2;Rennes;87391003;87471003;7080;['Le Mans', 'Laval']
15735;87396002_87478404;OCESN008063F1301313070;Le Mans;Laval;87396002;87478404;1860;[]
15736;87396002_87471003;OCESN008063F1301313070;Le Mans;Rennes;87396002;87471003;3480;['Laval']
15737;87391003_87396002;OCESN008059F1001013063;Paris-Montparnasse 1-2;Le Mans;87391003;87396002;3600;[]
15738;87391003_87478404;OCESN008059F1001013063;Paris-Montparnasse 1-2;Laval;87391003;87478404;5460;['Le Mans']
15739;87391003_87471003;OCESN008059F1001013063;Paris-Montparnasse 1-2;Rennes;87391003;87471003;7080;['Le Mans', 'Laval']
15740;87396002_87478404;OCESN008059F1001013063;Le Mans;Laval;87396002;87478404;1860;[]
15741;87396002_87471003;OCESN008059F1001013063;Le Mans;Rennes;87396002;87471003;3480;['Laval']
15742;87391003_87396002;OCESN008063F0900913071;Paris-Montparnasse 1-2;Le Mans;87391003;87396002;3300;[]
15743;87391003_87478404;OCESN008063F0900913071;Paris-Montparnasse 1-2;Laval;87391003;87478404;5160;['Le Mans']
15744;87391003_87471003;OCESN008063F0900913071;Paris-Montparnasse 1-2;Rennes;87391003;87471003;6780;['Le Mans', 'Laval']
15745;87396002_87478404;OCESN008063F0900913071;Le Mans;Laval;87396002;87478404;1860;[]
15746;87396002_87471003;OCESN008063F0900913071;Le Mans;Rennes;87396002;87471003;3480;['Laval']
15747;87391003_87471003;OCESN008015F0600613012;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5580;[]
15748;87391003_87471003;OCESN008029F0600613028;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5280;[]
15749;87391003_87471003;OCESN008029F0800813029;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5580;[]
15750;87391003_87471003;OCESN008015F0700713013;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5280;[]
15751;87391003_87396002;OCESN008003F1301312977;Paris-Montparnasse 1-2;Le Mans;87391003;87396002;3540;[]
15752;87391003_87471003;OCESN008003F1301312977;Paris-Montparnasse 1-2;Rennes;87391003;87471003;6600;['Le Mans']
15753;87396002_87471003;OCESN008003F1301312977;Le Mans;Rennes;87396002;87471003;3060;[]
15754;87391003_87396002;OCESN008041F07007~TGA55142;Paris-Montparnasse 1-2;Le Mans;87391003;87396002;3600;[]
15755;87391003_87478404;OCESN008041F07007~TGA55142;Paris-Montparnasse 1-2;Laval;87391003;87478404;5460;['Le Mans']
15756;87391003_87471508;OCESN008041F07007~TGA55142;Paris-Montparnasse 1-2;Vitr̩;87391003;87471508;6720;['Le Mans', 'Laval']
15757;87391003_87471003;OCESN008041F07007~TGA55142;Paris-Montparnasse 1-2;Rennes;87391003;87471003;8100;['Le Mans', 'Laval', 'Vitr̩']
15758;87396002_87478404;OCESN008041F07007~TGA55142;Le Mans;Laval;87396002;87478404;1860;[]
15759;87396002_87471508;OCESN008041F07007~TGA55142;Le Mans;Vitr̩;87396002;87471508;3120;['Laval']
15760;87396002_87471003;OCESN008041F07007~TGA55142;Le Mans;Rennes;87396002;87471003;4500;['Laval', 'Vitr̩']
15761;87391003_87396002;OCESN008003F0700712973;Paris-Montparnasse 1-2;Le Mans;87391003;87396002;3540;[]
15762;87391003_87471003;OCESN008003F0700712973;Paris-Montparnasse 1-2;Rennes;87391003;87471003;6600;['Le Mans']
15763;87396002_87471003;OCESN008003F0700712973;Le Mans;Rennes;87396002;87471003;3060;[]
15764;87391003_87471003;OCESN008009F1101112995;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5580;[]
15765;87391003_87396002;OCESN008075F0200213088;Paris-Montparnasse 1-2;Le Mans;87391003;87396002;3600;[]
15766;87391003_87478404;OCESN008075F0200213088;Paris-Montparnasse 1-2;Laval;87391003;87478404;5460;['Le Mans']
15767;87391003_87471508;OCESN008075F0200213088;Paris-Montparnasse 1-2;Vitr̩;87391003;87471508;6660;['Le Mans', 'Laval']
15768;87391003_87471003;OCESN008075F0200213088;Paris-Montparnasse 1-2;Rennes;87391003;87471003;7920;['Le Mans', 'Laval', 'Vitr̩']
15769;87396002_87478404;OCESN008075F0200213088;Le Mans;Laval;87396002;87478404;1860;[]
15770;87396002_87471508;OCESN008075F0200213088;Le Mans;Vitr̩;87396002;87471508;3060;['Laval']
15771;87396002_87471003;OCESN008075F0200213088;Le Mans;Rennes;87396002;87471003;4320;['Laval', 'Vitr̩']
15772;87391003_87471003;OCESN008009F0900912996;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5580;[]
15773;87391003_87471003;OCESN008009F1001012997;Paris-Montparnasse 1-2;Rennes;87391003;87471003;5280;[]
