;trip_type;trip_id;departure_name;arrival_name;departure_uic;arrival_uic;duration;stops
6978;87281006_87342014;OCESN007346F2102112448;Dunkerque;Arras;87281006;87342014;4500;['Hazebrouck', 'B̩thune', 'Lens']
6979;87281006_87271007;OCESN007346F2102112448;Dunkerque;Paris Gare du Nord;87281006;87271007;8400;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
6980;87281006_87286302;OCESN007346F0700712445;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
6981;87281006_87342006;OCESN007346F0700712445;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
6982;87281006_87345025;OCESN007346F0700712445;Dunkerque;Lens;87281006;87345025;3300;['Hazebrouck', 'B̩thune']
6983;87281006_87342014;OCESN007346F0700712445;Dunkerque;Arras;87281006;87342014;4500;['Hazebrouck', 'B̩thune', 'Lens']
6984;87281006_87271007;OCESN007346F0700712445;Dunkerque;Paris Gare du Nord;87281006;87271007;7980;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
6985;87281006_87286302;OCESN007346F2202212446;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
6986;87281006_87342006;OCESN007346F2202212446;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
6987;87281006_87345025;OCESN007346F2202212446;Dunkerque;Lens;87281006;87345025;3300;['Hazebrouck', 'B̩thune']
6988;87281006_87342014;OCESN007346F2202212446;Dunkerque;Arras;87281006;87342014;4500;['Hazebrouck', 'B̩thune', 'Lens']
6989;87281006_87271007;OCESN007346F2202212446;Dunkerque;Paris Gare du Nord;87281006;87271007;8340;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
6990;87281006_87286302;OCESN007346F1901912452;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
6991;87281006_87342006;OCESN007346F1901912452;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
6992;87281006_87345025;OCESN007346F1901912452;Dunkerque;Lens;87281006;87345025;3300;['Hazebrouck', 'B̩thune']
6993;87281006_87342014;OCESN007346F1901912452;Dunkerque;Arras;87281006;87342014;4500;['Hazebrouck', 'B̩thune', 'Lens']
6994;87281006_87271007;OCESN007346F1901912452;Dunkerque;Paris Gare du Nord;87281006;87271007;8100;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
6995;87281006_87286302;OCESN007346F1001012453;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
6996;87281006_87342006;OCESN007346F1001012453;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
6997;87281006_87345025;OCESN007346F1001012453;Dunkerque;Lens;87281006;87345025;3300;['Hazebrouck', 'B̩thune']
6998;87281006_87342014;OCESN007346F1001012453;Dunkerque;Arras;87281006;87342014;4500;['Hazebrouck', 'B̩thune', 'Lens']
6999;87281006_87271007;OCESN007346F1001012453;Dunkerque;Paris Gare du Nord;87281006;87271007;8400;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7000;87281006_87286302;OCESN007346F2402412449;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
7001;87281006_87342006;OCESN007346F2402412449;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7002;87281006_87345025;OCESN007346F2402412449;Dunkerque;Lens;87281006;87345025;3300;['Hazebrouck', 'B̩thune']
7003;87281006_87342014;OCESN007346F2402412449;Dunkerque;Arras;87281006;87342014;4500;['Hazebrouck', 'B̩thune', 'Lens']
7004;87281006_87271007;OCESN007346F2402412449;Dunkerque;Paris Gare du Nord;87281006;87271007;8400;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7005;87281006_87286302;OCESN007342F0300312436;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
7006;87281006_87342006;OCESN007342F0300312436;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7007;87281006_87345025;OCESN007342F0300312436;Dunkerque;Lens;87281006;87345025;3420;['Hazebrouck', 'B̩thune']
7008;87281006_87342014;OCESN007342F0300312436;Dunkerque;Arras;87281006;87342014;4560;['Hazebrouck', 'B̩thune', 'Lens']
7009;87281006_87271007;OCESN007342F0300312436;Dunkerque;Paris Gare du Nord;87281006;87271007;8100;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7010;87281006_87286302;OCESN007342F0900912437;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
7011;87281006_87342006;OCESN007342F0900912437;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7012;87281006_87345025;OCESN007342F0900912437;Dunkerque;Lens;87281006;87345025;3420;['Hazebrouck', 'B̩thune']
7013;87281006_87342014;OCESN007342F0900912437;Dunkerque;Arras;87281006;87342014;4560;['Hazebrouck', 'B̩thune', 'Lens']
7014;87281006_87271007;OCESN007342F0900912437;Dunkerque;Paris Gare du Nord;87281006;87271007;8100;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7015;87281006_87286302;OCESN007344F1001012442;Dunkerque;Hazebrouck;87281006;87286302;1200;[]
7016;87281006_87342006;OCESN007344F1001012442;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7017;87281006_87345025;OCESN007344F1001012442;Dunkerque;Lens;87281006;87345025;3300;['Hazebrouck', 'B̩thune']
7018;87281006_87342014;OCESN007344F1001012442;Dunkerque;Arras;87281006;87342014;4440;['Hazebrouck', 'B̩thune', 'Lens']
7019;87281006_87271007;OCESN007344F1001012442;Dunkerque;Paris Gare du Nord;87281006;87271007;8220;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7020;87281006_87286302;OCESN007344F0900912441;Dunkerque;Hazebrouck;87281006;87286302;1200;[]
7021;87281006_87342006;OCESN007344F0900912441;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7022;87281006_87345025;OCESN007344F0900912441;Dunkerque;Lens;87281006;87345025;3300;['Hazebrouck', 'B̩thune']
7023;87281006_87342014;OCESN007344F0900912441;Dunkerque;Arras;87281006;87342014;4440;['Hazebrouck', 'B̩thune', 'Lens']
7024;87281006_87271007;OCESN007344F0900912441;Dunkerque;Paris Gare du Nord;87281006;87271007;8340;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7025;87281006_87286302;OCESN007312F1001012395;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
7026;87281006_87342006;OCESN007312F1001012395;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7027;87281006_87345025;OCESN007312F1001012395;Dunkerque;Lens;87281006;87345025;3420;['Hazebrouck', 'B̩thune']
7028;87281006_87342014;OCESN007312F1001012395;Dunkerque;Arras;87281006;87342014;4560;['Hazebrouck', 'B̩thune', 'Lens']
7029;87281006_87271007;OCESN007312F1001012395;Dunkerque;Paris Gare du Nord;87281006;87271007;8400;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7030;87281006_87286302;OCESN007312F0900912393;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
7031;87281006_87342006;OCESN007312F0900912393;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7032;87281006_87345025;OCESN007312F0900912393;Dunkerque;Lens;87281006;87345025;3420;['Hazebrouck', 'B̩thune']
7033;87281006_87342014;OCESN007312F0900912393;Dunkerque;Arras;87281006;87342014;4560;['Hazebrouck', 'B̩thune', 'Lens']
7034;87281006_87271007;OCESN007312F0900912393;Dunkerque;Paris Gare du Nord;87281006;87271007;8040;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7035;87281006_87286302;OCESN007320F0400412399;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
7036;87281006_87342006;OCESN007320F0400412399;Dunkerque;B̩thune;87281006;87342006;2640;['Hazebrouck']
7037;87281006_87345025;OCESN007320F0400412399;Dunkerque;Lens;87281006;87345025;3540;['Hazebrouck', 'B̩thune']
7038;87281006_87342014;OCESN007320F0400412399;Dunkerque;Arras;87281006;87342014;4740;['Hazebrouck', 'B̩thune', 'Lens']
7039;87281006_87271007;OCESN007320F0400412399;Dunkerque;Paris Gare du Nord;87281006;87271007;8520;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7040;87281006_87286302;OCESN007312F0300312396;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
7041;87281006_87342006;OCESN007312F0300312396;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7042;87281006_87345025;OCESN007312F0300312396;Dunkerque;Lens;87281006;87345025;3420;['Hazebrouck', 'B̩thune']
7043;87281006_87342014;OCESN007312F0300312396;Dunkerque;Arras;87281006;87342014;4560;['Hazebrouck', 'B̩thune', 'Lens']
7044;87281006_87271007;OCESN007312F0300312396;Dunkerque;Paris Gare du Nord;87281006;87271007;8400;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7045;87281006_87223263;OCESN007304F0500512385;Dunkerque;Lille Europe;87281006;87223263;1920;[]
7046;87281006_87342014;OCESN007304F0500512385;Dunkerque;Arras;87281006;87342014;3480;['Lille Europe']
7047;87281006_87271007;OCESN007304F0500512385;Dunkerque;Paris Gare du Nord;87281006;87271007;7740;['Lille Europe', 'Arras']
7048;87281006_87286302;OCESN007304F0600612386;Dunkerque;Hazebrouck;87281006;87286302;1320;[]
7049;87281006_87342006;OCESN007304F0600612386;Dunkerque;B̩thune;87281006;87342006;2640;['Hazebrouck']
7050;87281006_87345025;OCESN007304F0600612386;Dunkerque;Lens;87281006;87345025;3480;['Hazebrouck', 'B̩thune']
7051;87281006_87342014;OCESN007304F0600612386;Dunkerque;Arras;87281006;87342014;4560;['Hazebrouck', 'B̩thune', 'Lens']
7052;87281006_87271007;OCESN007304F0600612386;Dunkerque;Paris Gare du Nord;87281006;87271007;8040;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7053;87281006_87286302;OCESN007320F0300312400;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
7054;87281006_87342006;OCESN007320F0300312400;Dunkerque;B̩thune;87281006;87342006;2640;['Hazebrouck']
7055;87281006_87345025;OCESN007320F0300312400;Dunkerque;Lens;87281006;87345025;3540;['Hazebrouck', 'B̩thune']
7056;87281006_87342014;OCESN007320F0300312400;Dunkerque;Arras;87281006;87342014;4740;['Hazebrouck', 'B̩thune', 'Lens']
7057;87281006_87271007;OCESN007320F0300312400;Dunkerque;Paris Gare du Nord;87281006;87271007;8580;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7058;87281006_87286302;OCESN007326F0700712417;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
7059;87281006_87342006;OCESN007326F0700712417;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7060;87281006_87345025;OCESN007326F0700712417;Dunkerque;Lens;87281006;87345025;3420;['Hazebrouck', 'B̩thune']
7061;87281006_87342014;OCESN007326F0700712417;Dunkerque;Arras;87281006;87342014;4560;['Hazebrouck', 'B̩thune', 'Lens']
7062;87281006_87271007;OCESN007326F0700712417;Dunkerque;Paris Gare du Nord;87281006;87271007;8340;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7063;87281006_87286302;OCESN007324F1201212414;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
7064;87281006_87342006;OCESN007324F1201212414;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7065;87281006_87345025;OCESN007324F1201212414;Dunkerque;Lens;87281006;87345025;3420;['Hazebrouck', 'B̩thune']
7066;87281006_87342014;OCESN007324F1201212414;Dunkerque;Arras;87281006;87342014;4560;['Hazebrouck', 'B̩thune', 'Lens']
7067;87281006_87271007;OCESN007324F1201212414;Dunkerque;Paris Gare du Nord;87281006;87271007;8280;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7068;87281006_87286302;OCESN007324F0400412415;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
7069;87281006_87342006;OCESN007324F0400412415;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7070;87281006_87345025;OCESN007324F0400412415;Dunkerque;Lens;87281006;87345025;3420;['Hazebrouck', 'B̩thune']
7071;87281006_87342014;OCESN007324F0400412415;Dunkerque;Arras;87281006;87342014;4560;['Hazebrouck', 'B̩thune', 'Lens']
7072;87281006_87271007;OCESN007324F0400412415;Dunkerque;Paris Gare du Nord;87281006;87271007;8040;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7073;87281006_87286302;OCESN007324F0600612409;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
7074;87281006_87342006;OCESN007324F0600612409;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7075;87281006_87345025;OCESN007324F0600612409;Dunkerque;Lens;87281006;87345025;3420;['Hazebrouck', 'B̩thune']
7076;87281006_87342014;OCESN007324F0600612409;Dunkerque;Arras;87281006;87342014;4560;['Hazebrouck', 'B̩thune', 'Lens']
7077;87281006_87271007;OCESN007324F0600612409;Dunkerque;Paris Gare du Nord;87281006;87271007;8280;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7078;87281006_87286302;OCESN007324F1301312408;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
7079;87281006_87342006;OCESN007324F1301312408;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7080;87281006_87345025;OCESN007324F1301312408;Dunkerque;Lens;87281006;87345025;3420;['Hazebrouck', 'B̩thune']
7081;87281006_87342014;OCESN007324F1301312408;Dunkerque;Arras;87281006;87342014;4560;['Hazebrouck', 'B̩thune', 'Lens']
7082;87281006_87271007;OCESN007324F1301312408;Dunkerque;Paris Gare du Nord;87281006;87271007;8040;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7083;87281006_87286302;OCESN007322F0500512405;Dunkerque;Hazebrouck;87281006;87286302;1200;[]
7084;87281006_87342006;OCESN007322F0500512405;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7085;87281006_87345025;OCESN007322F0500512405;Dunkerque;Lens;87281006;87345025;3360;['Hazebrouck', 'B̩thune']
7086;87281006_87342014;OCESN007322F0500512405;Dunkerque;Arras;87281006;87342014;4500;['Hazebrouck', 'B̩thune', 'Lens']
7087;87281006_87271007;OCESN007322F0500512405;Dunkerque;Paris Gare du Nord;87281006;87271007;8160;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7088;87281006_87286302;OCESN007322F0400412406;Dunkerque;Hazebrouck;87281006;87286302;1200;[]
7089;87281006_87342006;OCESN007322F0400412406;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7090;87281006_87345025;OCESN007322F0400412406;Dunkerque;Lens;87281006;87345025;3360;['Hazebrouck', 'B̩thune']
7091;87281006_87342014;OCESN007322F0400412406;Dunkerque;Arras;87281006;87342014;4500;['Hazebrouck', 'B̩thune', 'Lens']
7092;87281006_87271007;OCESN007322F0400412406;Dunkerque;Paris Gare du Nord;87281006;87271007;8220;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7093;87281006_87223263;OCESN007234F0100112314;Dunkerque;Lille Europe;87281006;87223263;1860;[]
7094;87281006_87342014;OCESN007234F0100112314;Dunkerque;Arras;87281006;87342014;3840;['Lille Europe']
7095;87281006_87271007;OCESN007234F0100112314;Dunkerque;Paris Gare du Nord;87281006;87271007;7200;['Lille Europe', 'Arras']
7096;87281006_87223263;OCESN007234F0300312313;Dunkerque;Lille Europe;87281006;87223263;1860;[]
7097;87281006_87342014;OCESN007234F0300312313;Dunkerque;Arras;87281006;87342014;3840;['Lille Europe']
7098;87281006_87271007;OCESN007234F0300312313;Dunkerque;Paris Gare du Nord;87281006;87271007;7440;['Lille Europe', 'Arras']
7099;87281006_87223263;OCESN007242F0200212322;Dunkerque;Lille Europe;87281006;87223263;1800;[]
7100;87281006_87342014;OCESN007242F0200212322;Dunkerque;Arras;87281006;87342014;3540;['Lille Europe']
7101;87281006_87271007;OCESN007242F0200212322;Dunkerque;Paris Gare du Nord;87281006;87271007;7800;['Lille Europe', 'Arras']
7102;87281006_87223263;OCESN007242F1101112323;Dunkerque;Lille Europe;87281006;87223263;1800;[]
7103;87281006_87342014;OCESN007242F1101112323;Dunkerque;Arras;87281006;87342014;3540;['Lille Europe']
7104;87281006_87271007;OCESN007242F1101112323;Dunkerque;Paris Gare du Nord;87281006;87271007;7680;['Lille Europe', 'Arras']
7105;87281006_87286302;OCESN007346F0900912451;Dunkerque;Hazebrouck;87281006;87286302;1260;[]
7106;87281006_87342006;OCESN007346F0900912451;Dunkerque;B̩thune;87281006;87342006;2580;['Hazebrouck']
7107;87281006_87345025;OCESN007346F0900912451;Dunkerque;Lens;87281006;87345025;3300;['Hazebrouck', 'B̩thune']
7108;87281006_87342014;OCESN007346F0900912451;Dunkerque;Arras;87281006;87342014;4500;['Hazebrouck', 'B̩thune', 'Lens']
7109;87281006_87271007;OCESN007346F0900912451;Dunkerque;Paris Gare du Nord;87281006;87271007;7980;['Hazebrouck', 'B̩thune', 'Lens', 'Arras']
7110;87281006_87223263;OCESN007242F0500512327;Dunkerque;Lille Europe;87281006;87223263;1800;[]
7111;87281006_87342014;OCESN007242F0500512327;Dunkerque;Arras;87281006;87342014;3540;['Lille Europe']
7112;87281006_87271007;OCESN007242F0500512327;Dunkerque;Paris Gare du Nord;87281006;87271007;7800;['Lille Europe', 'Arras']
7113;87281006_87223263;OCESN007208F0400412284;Dunkerque;Lille Europe;87281006;87223263;1860;[]
7114;87281006_87342014;OCESN007208F0400412284;Dunkerque;Arras;87281006;87342014;3780;['Lille Europe']
7115;87281006_87271007;OCESN007208F0400412284;Dunkerque;Paris Gare du Nord;87281006;87271007;7740;['Lille Europe', 'Arras']
7116;87281006_87223263;OCESN007208F0500512283;Dunkerque;Lille Europe;87281006;87223263;1860;[]
7117;87281006_87342014;OCESN007208F0500512283;Dunkerque;Arras;87281006;87342014;3780;['Lille Europe']
7118;87281006_87271007;OCESN007208F0500512283;Dunkerque;Paris Gare du Nord;87281006;87271007;7260;['Lille Europe', 'Arras']
7119;87281006_87223263;OCESN007238F0100112316;Dunkerque;Lille Europe;87281006;87223263;1860;[]
7120;87281006_87342014;OCESN007238F0100112316;Dunkerque;Arras;87281006;87342014;3780;['Lille Europe']
7121;87281006_87271007;OCESN007238F0100112316;Dunkerque;Paris Gare du Nord;87281006;87271007;7140;['Lille Europe', 'Arras']
7122;87281006_87223263;OCESN007238F0400412318;Dunkerque;Lille Europe;87281006;87223263;1860;[]
7123;87281006_87342014;OCESN007238F0400412318;Dunkerque;Arras;87281006;87342014;3780;['Lille Europe']
7124;87281006_87271007;OCESN007238F0400412318;Dunkerque;Paris Gare du Nord;87281006;87271007;7380;['Lille Europe', 'Arras']
7125;87281006_87223263;OCESN007218F0500512299;Dunkerque;Lille Europe;87281006;87223263;1920;[]
7126;87281006_87342014;OCESN007218F0500512299;Dunkerque;Arras;87281006;87342014;3600;['Lille Europe']
7127;87281006_87271007;OCESN007218F0500512299;Dunkerque;Paris Gare du Nord;87281006;87271007;6900;['Lille Europe', 'Arras']
7128;87281006_87223263;OCESN007218F0400412301;Dunkerque;Lille Europe;87281006;87223263;1920;[]
7129;87281006_87342014;OCESN007218F0400412301;Dunkerque;Arras;87281006;87342014;3600;['Lille Europe']
7130;87281006_87271007;OCESN007218F0400412301;Dunkerque;Paris Gare du Nord;87281006;87271007;7080;['Lille Europe', 'Arras']
7131;87223263_87342014;OCESN007230F0400412310;Lille Europe;Arras;87223263;87342014;1260;[]
7132;87223263_87271007;OCESN007230F0400412310;Lille Europe;Paris Gare du Nord;87223263;87271007;4860;['Arras']
7133;87223263_87342014;OCESN007226F0400412303;Lille Europe;Arras;87223263;87342014;1380;[]
7134;87223263_87271007;OCESN007226F0400412303;Lille Europe;Paris Gare du Nord;87223263;87271007;4980;['Arras']
7135;87223263_87342014;OCESN007226F0500512306;Lille Europe;Arras;87223263;87342014;1380;[]
7136;87223263_87271007;OCESN007226F0500512306;Lille Europe;Paris Gare du Nord;87223263;87271007;4860;['Arras']
7137;87223263_87342014;OCESN007212F0200212293;Lille Europe;Arras;87223263;87342014;1260;[]
7138;87223263_87271007;OCESN007212F0200212293;Lille Europe;Paris Gare du Nord;87223263;87271007;5040;['Arras']
7139;87223263_87342014;OCESN007230F0100112308;Lille Europe;Arras;87223263;87342014;1260;[]
7140;87223263_87271007;OCESN007230F0100112308;Lille Europe;Paris Gare du Nord;87223263;87271007;4620;['Arras']
7141;87223263_87342014;OCESN007230F0800812311;Lille Europe;Arras;87223263;87342014;1260;[]
7142;87223263_87271007;OCESN007230F0800812311;Lille Europe;Paris Gare du Nord;87223263;87271007;4860;['Arras']
7143;87223263_87342014;OCESN007230F0200212312;Lille Europe;Arras;87223263;87342014;1260;[]
7144;87223263_87271007;OCESN007230F0200212312;Lille Europe;Paris Gare du Nord;87223263;87271007;4620;['Arras']
7145;87223263_87342014;OCESN007212F1101112289;Lille Europe;Arras;87223263;87342014;1260;[]
7146;87223263_87271007;OCESN007212F1101112289;Lille Europe;Paris Gare du Nord;87223263;87271007;5040;['Arras']
7147;87223263_87342014;OCESN007212F1301312290;Lille Europe;Arras;87223263;87342014;1260;[]
7148;87223263_87271007;OCESN007212F1301312290;Lille Europe;Paris Gare du Nord;87223263;87271007;4680;['Arras']
7149;87286005_87342014;OCESN007400F0100112514;Lille Flandres;Arras;87286005;87342014;1320;[]
7150;87286005_87271007;OCESN007400F0100112514;Lille Flandres;Paris Gare du Nord;87286005;87271007;4620;['Arras']
7151;87286005_87342014;OCESN007400F0300312513;Lille Flandres;Arras;87286005;87342014;1320;[]
7152;87286005_87271007;OCESN007400F0300312513;Lille Flandres;Paris Gare du Nord;87286005;87271007;4740;['Arras']
7153;87317057_87317065;OCESN007534F0100112554;Rang du Fl. Verton Ber.;Etaples Le Touquet;87317057;87317065;480;[]
7154;87317057_87317586;OCESN007534F0100112554;Rang du Fl. Verton Ber.;Boulogne Ville;87317057;87317586;1680;['Etaples Le Touquet']
7155;87317057_87281071;OCESN007534F0100112554;Rang du Fl. Verton Ber.;Calais Fr̩thun;87317057;87281071;3360;['Etaples Le Touquet', 'Boulogne Ville']
7156;87317057_87223263;OCESN007534F0100112554;Rang du Fl. Verton Ber.;Lille Europe;87317057;87223263;5760;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun']
7157;87317057_87342014;OCESN007534F0100112554;Rang du Fl. Verton Ber.;Arras;87317057;87342014;7440;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun', 'Lille Europe']
7158;87317057_87271007;OCESN007534F0100112554;Rang du Fl. Verton Ber.;Paris Gare du Nord;87317057;87271007;10800;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun', 'Lille Europe', 'Arras']
7159;87317057_87317065;OCESN007534F2002012555;Rang du Fl. Verton Ber.;Etaples Le Touquet;87317057;87317065;480;[]
7160;87317057_87317586;OCESN007534F2002012555;Rang du Fl. Verton Ber.;Boulogne Ville;87317057;87317586;1680;['Etaples Le Touquet']
7161;87317057_87281071;OCESN007534F2002012555;Rang du Fl. Verton Ber.;Calais Fr̩thun;87317057;87281071;3360;['Etaples Le Touquet', 'Boulogne Ville']
7162;87317057_87223263;OCESN007534F2002012555;Rang du Fl. Verton Ber.;Lille Europe;87317057;87223263;5760;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun']
7163;87317057_87342014;OCESN007534F2002012555;Rang du Fl. Verton Ber.;Arras;87317057;87342014;7440;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun', 'Lille Europe']
7164;87317057_87271007;OCESN007534F2002012555;Rang du Fl. Verton Ber.;Paris Gare du Nord;87317057;87271007;11040;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun', 'Lille Europe', 'Arras']
7165;87317057_87317065;OCESN007534F1101112541;Rang du Fl. Verton Ber.;Etaples Le Touquet;87317057;87317065;480;[]
7166;87317057_87317586;OCESN007534F1101112541;Rang du Fl. Verton Ber.;Boulogne Ville;87317057;87317586;1680;['Etaples Le Touquet']
7167;87317057_87281071;OCESN007534F1101112541;Rang du Fl. Verton Ber.;Calais Fr̩thun;87317057;87281071;3360;['Etaples Le Touquet', 'Boulogne Ville']
7168;87317057_87223263;OCESN007534F1101112541;Rang du Fl. Verton Ber.;Lille Europe;87317057;87223263;5760;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun']
7169;87317057_87342014;OCESN007534F1101112541;Rang du Fl. Verton Ber.;Arras;87317057;87342014;7440;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun', 'Lille Europe']
7170;87317057_87271007;OCESN007534F1101112541;Rang du Fl. Verton Ber.;Paris Gare du Nord;87317057;87271007;10800;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun', 'Lille Europe', 'Arras']
7171;87317057_87317065;OCESN007534F1701712542;Rang du Fl. Verton Ber.;Etaples Le Touquet;87317057;87317065;480;[]
7172;87317057_87317586;OCESN007534F1701712542;Rang du Fl. Verton Ber.;Boulogne Ville;87317057;87317586;1680;['Etaples Le Touquet']
7173;87317057_87281071;OCESN007534F1701712542;Rang du Fl. Verton Ber.;Calais Fr̩thun;87317057;87281071;3360;['Etaples Le Touquet', 'Boulogne Ville']
7174;87317057_87223263;OCESN007534F1701712542;Rang du Fl. Verton Ber.;Lille Europe;87317057;87223263;5760;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun']
7175;87317057_87342014;OCESN007534F1701712542;Rang du Fl. Verton Ber.;Arras;87317057;87342014;7440;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun', 'Lille Europe']
7176;87317057_87271007;OCESN007534F1701712542;Rang du Fl. Verton Ber.;Paris Gare du Nord;87317057;87271007;10800;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun', 'Lille Europe', 'Arras']
7177;87317057_87317065;OCESN007534F2302312543;Rang du Fl. Verton Ber.;Etaples Le Touquet;87317057;87317065;480;[]
7178;87317057_87317586;OCESN007534F2302312543;Rang du Fl. Verton Ber.;Boulogne Ville;87317057;87317586;1680;['Etaples Le Touquet']
7179;87317057_87281071;OCESN007534F2302312543;Rang du Fl. Verton Ber.;Calais Fr̩thun;87317057;87281071;3360;['Etaples Le Touquet', 'Boulogne Ville']
7180;87317057_87223263;OCESN007534F2302312543;Rang du Fl. Verton Ber.;Lille Europe;87317057;87223263;5760;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun']
7181;87317057_87342014;OCESN007534F2302312543;Rang du Fl. Verton Ber.;Arras;87317057;87342014;7440;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun', 'Lille Europe']
7182;87317057_87271007;OCESN007534F2302312543;Rang du Fl. Verton Ber.;Paris Gare du Nord;87317057;87271007;11040;['Etaples Le Touquet', 'Boulogne Ville', 'Calais Fr̩thun', 'Lille Europe', 'Arras']
7183;87317057_87317065;OCESN007544F1801812560;Rang du Fl. Verton Ber.;Etaples Le Touquet;87317057;87317065;480;[]
7184;87317057_87317586;OCESN007544F1801812560;Rang du Fl. Verton Ber.;Boulogne Ville;87317057;87317586;1560;['Etaples Le Touquet']
7185;87317057_87281071;OCESN007544F1801812560;Rang du Fl. Verton Ber.;Calais Fr̩thun;87317057;87281071;3120;['Etaples Le Touquet', 'Boulogne Ville']
