,Unnamed: 0,name,address,latitude,longitude,HH_start,HH_end,confidence_index,beer_1,nHHprice_1,HHprice_1,volume_1,beer_2,nHHprice_2,HHprice_2,volume_2,beer_3,nHHprice_3,HHprice_3,volume_3,beer_4,nHHprice_4,HHprice_4,volume_4,beer_5,nHHprice_5,HHprice_5,volume_5,beer_6,nHHprice_6,HHprice_6,volume_6,beer_7,nHHprice_7,HHprice_7,volume_7,beer_8,nHHprice_8,HHprice_8,volume_8,display_name,house_number,road,neighbourhood,city_district,city,municipality,county,state,country,postcode,country_code,suburb,pharmacy,footway,residential,town,state_district,address29,pedestrian,bar,hamlet,village,cycleway,attraction,pub,post_office,restaurant,convenience,aerodrome,retail,hotel,locality,public_building,newsagent,clothes,province,estate_agent,cafe,place_of_worship,arts_centre,cinema,building,fast_food,post_box,supermarket,townhall,beauty,region,bank,parking,shoes,hairdresser,museum,industrial,clinic,commercial,alcohol,marina,theatre,memorial,artwork,castle,archaeological_site,subway_entrance,bakery,bus_stop,car,information,station,house,chalet,community_centre,bay,nightclub,courthouse,mobile_phone,hostel,optician,garden_centre,school,monument,books,travel_agency,computer,butcher,dry_cleaning,bicycle,mall,doctors,furniture,university,library,tram_stop,college,caravan_site,car_rental,stadium,sports_centre,water,path,wood,pitch,recycling,shop,address26,crematorium,car_repair,kindergarten,ferry_terminal
1970,2113,Le Gigg'S,"4 Place Saint-Pierre, 44000 Nantes, France",47.2179717,-1.5516827,16,19,1,Cheapest beer,6.5,5.0,50,Guinness,6.8,5.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,"4, Place Saint-Pierre, Decré - Cathédrale, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44000, France",4,,Decré - Cathédrale,,Nantes,Nantes,Loire-Atlantique,Pays de la Loire,France,44000,fr,Centre Ville,,,,,,,Place Saint-Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,2114,Le Glacier,"4 Place des Laitiers, 47000 Agen, France",44.2046021,0.6166482,0,0,0,Cheapest beer,6.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Le Glacier, 4, Place des Laitiers, Agen, Lot-et-Garonne, Nouvelle-Aquitaine, France métropolitaine, 47000, France",4,,,,,Agen,Lot-et-Garonne,Nouvelle-Aquitaine,France,47000,fr,,,,,Agen,,,Place des Laitiers,,,,,,,,Le Glacier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,2115,Le Glacier,"1 Prom. des Alliés, 35800 Dinard, France",48.6354725,-2.0544084,0,0,1,1664,7.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Le Glacier, 1, Promenade des Alliés, La Malouine, Saint-Énogat, Dinard, Saint-Malo, Bretagne, France métropolitaine, 35800, France",1,,La Malouine,,,Saint-Malo,,Bretagne,France,35800,fr,Saint-Énogat,,Promenade des Alliés,,Dinard,,,,,,,,,,,Le Glacier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,2116,Le Glasgow,"5 Rue du Coq Gris, 77300 Fontainebleau, France",48.4046499,2.7009703,0,0,2,Cheapest beer,6.3,,50,Triple Karmeliet,8.0,,50.0,Brewdog Punk IPA,10.0,,50.0,La Chouffe,8 ,,50,Heineken,6.8 ,,50,,,,,,,,,,,,,"Place Franklin Roosevelt, Fontainebleau, Seine-et-Marne, Île-de-France, France métropolitaine, 77300, France",,,,,,Fontainebleau,Seine-et-Marne,Île-de-France,France,77300,fr,,,,,Fontainebleau,,Place Franklin Roosevelt,Place Franklin Roosevelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,2117,Le Globe Café,104 Avenue d'Italie,48.824866899999996,2.3573977999999998,0,0,31,Stella Artois,,3.5,50,Leffe Blonde,,6.0,50.0,Triple Karmeliet,,7.0,50.0,blanche,,6 ,50,,,,,,,,,,,,,,,,,"104, Avenue d'Italie, Cité Florale, Quartier de la Maison-Blanche, Paris, Île-de-France, France métropolitaine, 75013, France",104,Avenue d'Italie,Cité Florale,,Paris,Paris,Paris,Île-de-France,France,75013,fr,Quartier de la Maison-Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,2118,Le Globe Trotter,"2 Place de la Vendée, 85000 La Roche-sur-Yon, France",46.6686945,-1.4316117803859445,0,0,2,Coq Hardi,4.8,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bar Le Globe Trotter, 2, Place de la Vendée, Cité des Forges, Zola, La Roche-sur-Yon, Vendée, Pays de la Loire, France métropolitaine, 85000, France",2,Place de la Vendée,Cité des Forges,,,La Roche-sur-Yon,Vendée,Pays de la Loire,France,85000,fr,Zola,,,,La Roche-sur-Yon,,,,Bar Le Globe Trotter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,2119,Le Gob,"58 Avenue des Gobelins, 75013 Paris, France",48.83374325,2.3536968807013268,16,20,11,Cheapest beer,4.2,3.9,50,Floreffe Blonde,7.5,6.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,"Le Gob, 58, Avenue des Gobelins, Quartier de Croulebarbe, Paris, Île-de-France, France métropolitaine, 75013, France",58,Avenue des Gobelins,,,Paris,Paris,Paris,Île-de-France,France,75013,fr,Quartier de Croulebarbe,,,,,,,,Le Gob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,2120,Le Gobe Lune,"14 Rue de Bagnolet, 75020 Paris, France",48.856675700000004,2.3957824,0,0,0,Cheapest beer,,3.5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14, Rue de Bagnolet, Saint-Blaise, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",14,Rue de Bagnolet,Saint-Blaise,,Paris,Paris,Paris,Île-de-France,France,75020,fr,Paris 20e Arrondissement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,2121,Le Gobelet D'Argent,"2 Rue de la Petite Truanderie, 75001 Paris, France",48.8628133,2.3481704,15,20,0,Cheapest beer,5.5,4.5,50,La Chouffe,7.5,,50.0,La Bête,7.5,,50.0,,,,,,,,,,,,,,,,,,,,,"2, Rue de la Petite-Truanderie, Quartier des Halles, Quartier Les Halles, Paris, Île-de-France, France métropolitaine, 75001, France",2,,Quartier des Halles,,Paris,Paris,Paris,Île-de-France,France,75001,fr,Quartier Les Halles,,,,,,,Rue de la Petite-Truanderie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,2122,Le Godillot,"17 Rue Godillot, 93400 Saint-Ouen, France",48.909535,2.341149,0,0,1,Cheapest beer,3.8,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17, Rue Godillot, Debain, Saint-Ouen-sur-Seine, Saint-Denis, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93400, France",17,Rue Godillot,Debain,,,Saint-Denis,Seine-Saint-Denis,Île-de-France,France,93400,fr,,,,,Saint-Ouen-sur-Seine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,2123,Le Goobar,"15 Rue Armand Brossard, 44000 Nantes, France",47.218219299999994,-1.5563592,0,0,0,Cheapest beer,6.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15, Rue Armand Brossard, Decré - Cathédrale, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44000, France",15,Rue Armand Brossard,Decré - Cathédrale,,Nantes,Nantes,Loire-Atlantique,Pays de la Loire,France,44000,fr,Centre Ville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,2124,Le Gourbi Palace,"48 Rue Albert Thomas, 75010 Paris, France",48.8705278,2.3619145,17,19,2,Stella Artois,5.0,4.0,50,Leffe Blonde,7.0,6.0,50.0,Hoegaarden Wit-Blanche,7.0,6.0,50.0,Duvel,5.5 ,4.5 ,33,Heineken,5.5 ,4.5 ,33,,,,,,,,,,,,,"48, Rue Albert Thomas, Quartier de la Porte-Saint-Martin, Paris, Île-de-France, France métropolitaine, 75010, France",48,Rue Albert Thomas,,,Paris,Paris,Paris,Île-de-France,France,75010,fr,Quartier de la Porte-Saint-Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,2125,Le Grain De Folie,"12 Rue Notre Dame de Lorette, 75009 Paris, France",48.877576,2.3384784,0,0,1,moretti,7.5,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12, Rue Notre-Dame de Lorette, Nouvelle Athènes, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",12,Rue Notre-Dame de Lorette,Nouvelle Athènes,,Paris,Paris,Paris,Île-de-France,France,75009,fr,Paris 9e Arrondissement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,2126,Le Grand Café Des Nines,"41 Rue Célestin Freinet, 66330 Cabestany, France",42.678355100000005,2.9429226,0,0,0,Cheapest beer,4.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rue Célestin Freinet, Cabestany, Perpignan, Pyrénées-Orientales, Occitanie, France métropolitaine, 66330, France",,Rue Célestin Freinet,,,,Perpignan,Pyrénées-Orientales,Occitanie,France,66330,fr,,,,,Cabestany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,2127,Le Grand Café Neuf,"70 Avenue Félix Faure, 69003 Lyon, France",45.7529929,4.8546094,0,0,1,Cheapest beer,5.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70, Avenue Félix Faure, Part-Dieu, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Circonscription départementale du Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69001, France",70,Avenue Félix Faure,,Lyon 3e Arrondissement,Lyon,Lyon,Métropole de Lyon,Auvergne-Rhône-Alpes,France,69001,fr,Part-Dieu,,,,,Circonscription départementale du Rhône,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,2128,Le Grand Comptoir De Paris,"34 Quai du Port, 13002 Marseille, France",43.296471600000004,5.3720298,0,0,0,Paulaner,6.5,,50,Leffe Blonde,7.0,,50.0,Hoegaarden Wit-Blanche,7.0,,50.0,Heineken,4.3 ,,33,La Chouffe,5.5 ,,33,Duvel,5.5 ,,33,Vedett,5.5 ,,33,TBD,TBD,TBD,TBD,"34, Quai du Port, Hôtel de Ville, Deuxième secteur, Marseille, Provence-Alpes-Côte d'Azur, France métropolitaine, 13002, France",34,,,,Marseille,,,Provence-Alpes-Côte d'Azur,France,13002,fr,Deuxième secteur,,Quai du Port,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,2129,Le Grand Méchant Nous,"15 Rue des Hauts Pavés, 44000 Nantes, France",47.222582700000004,-1.563228,0,0,0,Cheapest beer,6.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Le Grand Méchant Nous, 15, Rue des Hauts Pavés, Viarme, Hauts-Pavés - Saint-Félix, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44000, France",15,Rue des Hauts Pavés,Viarme,,Nantes,Nantes,Loire-Atlantique,Pays de la Loire,France,44000,fr,Hauts-Pavés - Saint-Félix,,,,,,,,,,,,,,,Le Grand Méchant Nous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,2130,Le Grand Palais,"21 Avenue Franklin Delano Roosevelt, 75008 Paris, France",48.866566399999996,2.3099777,18,19,5,Cheapest beer,9.0,5.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21, Avenue Franklin Delano Roosevelt, Quartier des Champs-Élysées, Paris, Île-de-France, France métropolitaine, 75008, France",21,Avenue Franklin Delano Roosevelt,,,Paris,Paris,Paris,Île-de-France,France,75008,fr,Quartier des Champs-Élysées,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,2131,Le Grand Rodizio,"1 Boulevard du Levant, 93160 Noisy-le-Grand, France",48.839415,2.5500119999999997,0,0,2,Pelforth,6.5,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1, Boulevard du Levant, Mont d'Est, Noisy-le-Grand, Le Raincy, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93160, France",1,Boulevard du Levant,Mont d'Est,,,Le Raincy,Seine-Saint-Denis,Île-de-France,France,93160,fr,,,,,Noisy-le-Grand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,2132,Le Grand Zinc,"8 Rue de la Petite Loge, 34000 Montpellier, France",43.6104442,3.8781141000000003,1845,24,0,Cheapest beer,5.0,3.5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Le Café Populaire, 8, Rue de la Petite Loge, Comédie, Centre, Montpellier, Hérault, Occitanie, France métropolitaine, 34062, France",8,,Comédie,,Montpellier,Montpellier,Hérault,Occitanie,France,34062,fr,Centre,,,,,,,Rue de la Petite Loge,Le Café Populaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,2133,Le Graslin De Folir,"1 Rue Racine, 44000 Nantes, France",47.21335,-1.5628806999999998,0,0,0,Cheapest beer,5.8,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1, Rue Racine, Guist'hau, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44000, France",1,Rue Racine,Guist'hau,,Nantes,Nantes,Loire-Atlantique,Pays de la Loire,France,44000,fr,Centre Ville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,2134,Le Greffulhe Pinte A 8€,"29 Rue des Mathurins, 75008 Paris, France",48.873182899999996,2.3255547,0,0,1,Stella Artois,4.6,,25,Leffe Rituel,4.9,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,"29, Rue des Mathurins, Quartier de la Madeleine, Paris, Île-de-France, France métropolitaine, 75008, France",29,Rue des Mathurins,,,Paris,Paris,Paris,Île-de-France,France,75008,fr,Quartier de la Madeleine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,2135,Le Grenier,"152 Rue Oberkampf, 75011 Paris, France",48.866723,2.3817382,0,0,0,Cheapest beer,,3.5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pharmacie Rossi, Rue Oberkampf, Quartier Saint-Ambroise, Paris, Île-de-France, France métropolitaine, 75011, France",,Rue Oberkampf,,,Paris,Paris,Paris,Île-de-France,France,75011,fr,Quartier Saint-Ambroise,Pharmacie Rossi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,2136,Le Gribouille,"44 Rue de Rivoli, 75004 Paris, France",48.8572611,2.3524512000000004,16,22,3,Cheapest beer,7.8,5.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rue de Rivoli, Beaubourg, Quartier Saint-Merri, Paris, Île-de-France, France métropolitaine, 75004, France",,Rue de Rivoli,Beaubourg,,Paris,Paris,Paris,Île-de-France,France,75004,fr,Quartier Saint-Merri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,2137,Le Grille Montorgeuille,"50 Rue Montorgueil, 75002 Paris, France",48.8658583,2.3470562000000004,16,1930,1,Cheapest beer,7.4,6.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paul, Rue Bachaumont, Quartier du Mail, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France",,,,Paris 2e Arrondissement,Paris,Paris,Paris,Île-de-France,France,75002,fr,Quartier du Mail,,,,,,,Rue Bachaumont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,2138,Le Grincheux,"27 Rue du Vieux Marché aux Vins, 67000 Strasbourg, France",48.5841246,7.7422712,1530,1930,0,Cheapest beer,6.0,4.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Collège Ostéopathique Strasbourg Europe, 27, Rue du Vieux Marché aux Vins, La Petite France, Krutenau, Strasbourg, Bas-Rhin, Grand Est, France métropolitaine, 67000, France",27,,La Petite France,,Strasbourg,Strasbourg,Bas-Rhin,Grand Est,France,67000,fr,Krutenau,,,,,,,Rue du Vieux Marché aux Vins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collège Ostéopathique Strasbourg Europe,,,,,,,,,,,,,,,
1996,2139,Le Grizzly,"12 Place de la Victoire, 33800 Bordeaux, France",44.830501,-0.572308,17,20,4,Cheapest beer,5.0,4.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12, Place de la Victoire, Bordeaux Sud, Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33800, France",12,,,,Bordeaux,Bordeaux,Gironde,Nouvelle-Aquitaine,France,33800,fr,Bordeaux Sud,,,,,,,Place de la Victoire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,2140,Le Guingois,"3bis Rue Santeuil, 44000 Nantes, France",47.2131355,-1.5603049,0,0,0,Heineken,5.8,,50,Affligem,6.5,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,"3B, Rue Santeuil, Graslin - Commerce, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44000, France",3B,,Graslin - Commerce,,Nantes,Nantes,Loire-Atlantique,Pays de la Loire,France,44000,fr,Centre Ville,,,,,,,Rue Santeuil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2141,Le Gymnase,"44 Boulevard de Bonne Nouvelle, 75010 Paris, France",48.8708364,2.348033,15,20,0,Cheapest beer,8.7,6.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44, Boulevard de Bonne Nouvelle, Quartier de Bonne-Nouvelle, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France",44,Boulevard de Bonne Nouvelle,,Paris 2e Arrondissement,Paris,Paris,Paris,Île-de-France,France,75002,fr,Quartier de Bonne-Nouvelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2142,Le Gymnase,"208 Boulevard Raspail, 75014 Paris, France",48.8415947,2.3297367,16,20,0,Cheapest beer,7.0,4.5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boulevard Raspail, Quartier du Montparnasse, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",,Boulevard Raspail,,Paris 14e Arrondissement,Paris,Paris,Paris,Île-de-France,France,75014,fr,Quartier du Montparnasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,2143,Le Génie,"4 Boulevard Beaumarchais, 75004 Paris, France",48.8545464,2.3690382000000003,16,22,18,Cheapest beer,6.5,4.0,50,La Chouffe,,6.5,50.0,1664,,6.5,50.0,Brooklyn East IPA,6.5 ,6.5 ,50,,,,,,,,,,,,,,,,,"4, Boulevard Beaumarchais, Quartier de l'Arsenal, Paris, Île-de-France, France métropolitaine, 75004, France",4,Boulevard Beaumarchais,,,Paris,Paris,Paris,Île-de-France,France,75004,fr,Quartier de l'Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2144,Le Gévaudan,"67 Rue du Bac, 75007 Paris, France",48.855245700000005,2.3248826,0,0,0,Cheapest beer,8.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67, Rue du Bac, Quartier Saint-Thomas-d'Aquin, Paris, Île-de-France, France métropolitaine, 75007, France",67,Rue du Bac,,,Paris,Paris,Paris,Île-de-France,France,75007,fr,Quartier Saint-Thomas-d'Aquin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2145,Le Gévaudan,"28 Rue de Lévis, 75017 Paris, France",48.88269329999999,2.3150377,0,0,1,Cheapest beer,8.5,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28, Rue de Levis, Quartier des Batignolles, Paris, Île-de-France, France métropolitaine, 75017, France",28,Rue de Levis,,,Paris,Paris,Paris,Île-de-France,France,75017,fr,Quartier des Batignolles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2146,Le Gévaudan,"1 Boulevard Rouget de Lisle, 93100 Montreuil, France",48.861669,2.4410990000000004,0,0,2,Fischer Tradition,,3.8,50,Affligem,,5.5,50.0,Heineken,,4.5,50.0,La Chouffe,,6 ,50,,,,,,,,,,,,,,,,,"1, Boulevard Rouget de Lisle, Centre-ville, Montreuil, Bobigny, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93100, France",1,,,,Montreuil,Bobigny,Seine-Saint-Denis,Île-de-France,France,93100,fr,Centre-ville,,,,,,,Boulevard Rouget de Lisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2147,Bar Holiday Inn,"2 Boulevard du Levant, 93167 Noisy-le-Grand, France",48.8396504,2.5503395,17,19,1,Cheapest beer,7.0,5.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leonidas, 2, Boulevard du Levant, Les Richardets, Noisy-le-Grand, Le Raincy, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93160, France",2,Boulevard du Levant,Les Richardets,,,Le Raincy,Seine-Saint-Denis,Île-de-France,France,93160,fr,,,,,Noisy-le-Grand,,Leonidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2148,Café H,"5 Rue du Faubourg Montmartre, 75009 Paris, France",48.8718621,2.3430457000000002,16,20,1,Heineken,8.5,6.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5, Rue du Faubourg Montmartre, Quartier du Faubourg-Montmartre, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France",5,Rue du Faubourg Montmartre,,Paris 2e Arrondissement,Paris,Paris,Paris,Île-de-France,France,75002,fr,Quartier du Faubourg-Montmartre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,2149,Hacienda,"Sedlárska 362/6, 811 01 Bratislava, Slovaquie",48.14346355,17.107076964697303,0,0,0,Urpiner Classic,2.2,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"362/6, Sedlárska, Vnútorné mesto, Historické jadro, Bratislava - mestská časť Staré Mesto, okres Bratislava I, Bratislava, Bratislavský kraj, 811 01, Slovensko",362/6,,Vnútorné mesto,Bratislava - mestská časť Staré Mesto,okres Bratislava I,,Bratislava,Bratislavský kraj,Slovensko,811 01,sk,Historické jadro,,,,,,,Sedlárska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,2150,Hacienda Café,"5 Place Gilbert Gaillard, 63000 Clermont-Ferrand, France",45.7802794,3.0821479,16,19,2,Cheapest beer,6.0,4.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sushi Café, Place Gilbert Gaillard, Bergougnan, Saint-Alyre, Clermont-Ferrand, Puy-de-Dôme, Auvergne-Rhône-Alpes, France métropolitaine, 63000, France",,Place Gilbert Gaillard,Bergougnan,,Clermont-Ferrand,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,France,63000,fr,Saint-Alyre,,,,,,,,,,,,,,,Sushi Café,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
