name;address;HH_start;HH_end;confidence_index;beers
Brasserie du Théâtre;86 Rue de La Jonquière;0;0;20;"{""Mell's Brau"": {'nHHprice': '4.5 €', 'volume': '50'}, 'La Chouffe': {'nHHprice': '6 €', 'volume': '50'}, 'Cuvée des Trolls': {'nHHprice': '6.5 €', 'volume': '50'}, 'Pelforth': {'nHHprice': '5 €', 'volume': '50'}, 'Vedett Extra White': {'nHHprice': '6 €', 'volume': '50'}}"
Braugarten;Brascam - R. Joaquim Floriano, 466 - Itaim Bibi, São Paulo - SP, 04534-002, Brazil;13;4;0;{'Cheapest beer': {'HHprice': '2 €', 'nHHprice': '4 €', 'volume': '50'}}
Break Time;2 Rue Biot, 75017 Paris, France;0;0;1;{'Stella Artois': {'nHHprice': '6 €', 'volume': '50'}, 'Hoegaarden Wit-Blanche': {'nHHprice': '7.4 €', 'volume': '50'}}
Brew Craft Beer Pub And Coffee Roastery;1103 Tutanekai St, Rotorua 3010, Nouvelle-Zélande;0;0;0;{'Cheapest beer': {'nHHprice': '4.8 €', 'volume': '50'}}
Brew On Quay;102 Quay St, Auckland, 1010, Nouvelle-Zélande;0;0;0;{'Cheapest beer': {'nHHprice': '10 €', 'volume': '50'}}
Brewberry;11 Rue du Pot de Fer, 75005 Paris, France;16;19;1;{'Cheapest beer': {'HHprice': '7.2 €', 'nHHprice': '9.6 €', 'volume': '50'}}
Brewdog Shoreditch;55 Bethnal Green Rd, London E1 6LA, UK;0;0;0;{'Cheapest beer': {'nHHprice': '5.15 €', 'volume': '50'}}
Brigitte Le Bar;12 Rue Marie et Louise, 75010 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '6.5 €', 'volume': '50'}}
Brixton;17 Quai Richelieu, 33000 Bordeaux, France;13;19;0;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '6 €', 'volume': '50'}}
Broc Café;2 Boulevard Henri IV, 34090 Montpellier, France;0;0;1;{'Cheapest beer': {'HHprice': '3.5 €', 'volume': '50'}}
Brooklyn;31 Avenue de la Gare, 1611 Luxembourg;0;0;1;{'Cheapest beer': {'nHHprice': '3.8 €', 'volume': '50'}}
Brooklyn Bar;15 Rue Masséna, 59800 Lille, France;0;0;0;{'Cheapest beer': {'nHHprice': '4 €', 'volume': '50'}}
Brooklyn Cafe;31 Rue des Batignolles, 75017 Paris, France;0;0;1;{'Cheapest beer': {'nHHprice': '8.8 €', 'volume': '50'}}
Brooklyn Cafe;32 Place Saint-Ferdinand, 75017 Paris, France;16;20;2;{'Carlsberg': {'HHprice': '6 €', 'nHHprice': '7.2 €', 'volume': '50'}, 'Grimbergen Blonde': {'HHprice': '6 €', 'nHHprice': '8.8 €', 'volume': '50'}, 'Grimbergen Blanche': {'HHprice': '6 €', 'nHHprice': '8.8 €', 'volume': '50'}, 'Brooklyn Lager': {'HHprice': '6 €', 'nHHprice': '8.8 €', 'volume': '50'}, 'Corona': {'HHprice': '6 €', 'nHHprice': '6 €', 'volume': '33'}, 'Kronenbourg Tigre Bock': {'HHprice': '6 €', 'nHHprice': '6 €', 'volume': '33'}, 'Kwak': {'HHprice': '6 €', 'nHHprice': '6 €', 'volume': '33'}}
Brothers Bar;brothers bar,, Mallorca, 41359 Villanueva del Río, Sevilla, Espagne;0;0;2;{'Cheapest beer': {'nHHprice': '3.5 €', 'volume': '50'}}
Brozar;35 Rue de Rémusat, 31000 Toulouse, France;17;19;0;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '5 €', 'volume': '50'}}
Brussels Beer Project;1 Rue de Bruxelles, 75009 Paris-9E-Arrondissement, France;0;0;1;{'Cheapest beer': {'nHHprice': '8 €', 'volume': '50'}}
Brutopia;1219 Rue Crescent, Montréal, QC H3G 2B1, Canada;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Bryans Café;60 Cours Emile Zola, 69100 Villeurbanne, France;0;0;1;{'Cheapest beer': {'nHHprice': '5.2 €', 'volume': '50'}}
Bubble Bar;14 Avenue Gantin, 74150 Rumilly, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Buck Mulligan's;12 Rue du Château, 44000 Nantes, France;0;0;1;{'Cheapest beer': {'nHHprice': '4.5 €', 'volume': '50'}}
Buffalo Burger;19 Rue Serpente, 28000 Chartres, France;0;0;1;{'Cheapest beer': {'HHprice': '3.9 €', 'volume': '50'}}
Bugsy's;15 Rue Montalivet, 75008 Paris, France;17;19;1;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '6.5 €', 'volume': '50'}}
Bull'S Brothers;27 Rue de la Huchette, 75005 Paris, France;15;20;2;{'Konigsbacher': {'HHprice': '5 €', 'nHHprice': '9 €', 'volume': '50'}, 'La Chouffe': {'nHHprice': '9 €', 'volume': '50'}, 'Kwak': {'nHHprice': '9 €', 'volume': '50'}, 'Sol': {'volume': '50'}}
Bulldog Bar;plac Mariacki 1, 33-332 Kraków, Pologne;0;0;0;{'Cheapest beer': {'nHHprice': '2.5 €', 'volume': '50'}}
Bullier;22 Avenue de l'Observatoire, 75014 Paris, France;0;0;1;{'Kronenbourg': {'HHprice': '6.5 €', 'nHHprice': '9 €', 'volume': '50'}}
Bun'S Bazaar;45 Rue Lepelletier, 59800 Lille, France;0;0;3;{'Cheapest beer': {'nHHprice': '4.5 €', 'volume': '50'}}
Bureau;243 Rue Marcel Mérieux, 69007 Lyon, France;16;18;0;{'Cheapest beer': {'HHprice': '2.05 €', 'nHHprice': '5.1 €', 'volume': '50'}}
Bureau Des Ferrailleurs;18 Rue de Lappe, 75011 Paris, France;16;19;2;{'Cheapest beer': {'HHprice': '4.5 €', 'nHHprice': '6 €', 'volume': '50'}, 'Brewdog Punk IPA': {'HHprice': '7 €', 'nHHprice': '9 €', 'volume': '50'}, 'Delirium Tremens': {'HHprice': '7 €', 'nHHprice': '9 €', 'volume': '50'}, '1664 Blanche': {'HHprice': '5 €', 'nHHprice': '8 €', 'volume': '50'}, 'Mad Beer': {'HHprice': '4.5 €', 'nHHprice': '7 €', 'volume': '50'}}
Burgerroom;E Point Dr, Houston, TX 77054, USA;13;17;0;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '6 €', 'volume': '50'}}
Buvette Du Marché;20 Rue Sainte-Claire, 74000 Annecy, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.4 €', 'volume': '50'}, 'Mont Blanc - La Rousse': {'nHHprice': '4.2 €', 'volume': '25'}}
Buvette Saint-Antoine;2 Quai des Célestins, 69002 Lyon, France;0;0;0;{'Carlsberg': {'nHHprice': '6.9 €', 'volume': '50'}}
Bułka z Masłem;Pawła Włodkowica 8, Wrocław, Poland;0;0;1;{'Cheapest beer': {'nHHprice': '2.5 €', 'volume': '50'}}
Bxl;2 Cours Victor Hugo, 42000 Saint-Étienne, France;16;19;3;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '5 €', 'volume': '50'}}
Byron;49 Rue Félix Faure, 06400 Cannes, France;16;19;1;{'Cheapest beer': {'HHprice': '5.5 €', 'nHHprice': '7 €', 'volume': '50'}, 'Affligem': {'HHprice': '5.5 €', 'nHHprice': '8 €', 'volume': '50'}}
Byron Burger;Route de la Marina, Le Gosier, Guadeloupe;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
BôBar;11 Boulevard des Maréchaux, 91120 Palaiseau, France;0;0;1;{'Cheapest beer': {'nHHprice': '4 €', 'volume': '50'}}
L’impératif;135 Boulevard Brune, 75014 Paris, France;15;21;2;{'Cheapest beer': {'HHprice': '6 €', 'nHHprice': '9.8 €', 'volume': '50'}}
Café Babel;Carrer del Correu Vell, 14, 08002 Barcelona, Espagne;0;0;0;{'Cheapest beer': {'nHHprice': '3.5 €', 'volume': '50'}}
Café Belloy;10 Rue de Belloy, 75116 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '9.8 €', 'volume': '50'}}
Café Benavente;Avinguda de Jacinto Benavente, 6, 46005 València, Valencia, España;16;21;0;{'Cheapest beer': {'HHprice': '2 €', 'nHHprice': '3 €', 'volume': '50'}}
Café Bercy;118 Rue de Bercy, 75012 Paris, France;0;0;0;{'1664': {'nHHprice': '9.4 €', 'volume': '50'}}
Café Biergit;8 Boulevard des Batignolles, 75017 Paris, France;17;19;0;{'Cheapest beer': {'HHprice': '4.5 €', 'nHHprice': '7.1 €', 'volume': '50'}, '1664': {'volume': '50'}}
Café Biergit;8 Rue des Batignolles, 75017 Paris, France;17;19;0;{'Cheapest beer': {'HHprice': '4.5 €', 'nHHprice': '7.1 €', 'volume': '50'}, 'Weihenstephaner Blanche': {'nHHprice': '7.1 €', 'volume': '50'}, 'Rothaus Pils': {'nHHprice': '7.1 €', 'volume': '50'}, 'Schneider Weisse Original': {'nHHprice': '7.1 €', 'volume': '50'}, 'Weihenstephaner vitus': {'nHHprice': '7.1 €', 'volume': '50'}, 'Alpirsbacher': {'nHHprice': '7.1 €', 'volume': '50'}, 'Maisel IPA': {'nHHprice': '7.5 €', 'volume': '50'}}
Café Blanc;10 Rue Croix des Petits Champs, 75001 Paris, France;16;19;4;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '8.4 €', 'volume': '50'}}
Café Bonne Nouvelle;4 Rue du Faubourg Poissonnière, 75010 Paris, France;0;0;14;{'Meteor': {'nHHprice': '3.5 €', 'volume': '50'}, 'Pelforth': {'nHHprice': '5 €', 'volume': '50'}, 'Kwak': {'nHHprice': '6.5 €', 'volume': '50'}, 'La Chouffe': {'nHHprice': '6.5 €', 'volume': '50'}, 'Brooklyn Lager': {'nHHprice': '6.5 €', 'volume': '50'}, 'Onirique': {'nHHprice': '6.5 €', 'volume': '50'}}
Café Breton;12 Place Gén le Flo, 29260 Lesneven, France;0;0;1;{'Heineken': {'nHHprice': '2.5 €', 'volume': '25'}}
Café Brune;135 Boulevard Brune, 75014 Paris, France;0;0;1;{'Cheapest beer': {'HHprice': '5 €', 'volume': '50'}}
Café Bâle;24 Rue d'Austerlitz, 67000 Strasbourg, France;16;19;2;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '4.5 €', 'volume': '50'}}
La Baleine Déshydratée;16 Rue Haute, 29000 Quimper, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
La Bande A Bon'Eau;63 Rue des Cloys, 75018 Paris, France;16;20;2;{'Kronenbourg': {'HHprice': '3.5 €', 'nHHprice': '7 €', 'volume': '50'}, 'Leffe Blonde': {'HHprice': '5.5 €', 'nHHprice': '9 €', 'volume': '50'}, 'Brooklyn Lager': {'HHprice': '5.5 €', 'nHHprice': '9 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '7.5 €', 'nHHprice': '9.5 €', 'volume': '50'}}
La Barbote;1 Rue des deux Ponts, 34000 Montpellier, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
La Bari'K;152 Rue du Danemark, 84100 Orange, France;17;19;0;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}}
La Belette Qui Tête;17 Boulevard Arago, 75013 Paris, France;0;0;8;{'Belette': {'HHprice': '4 €', 'nHHprice': '7 €', 'volume': '50'}, 'Cidre': {'HHprice': '4 €', 'nHHprice': '7 €', 'volume': '50'}, 'Richard dit le Castor IPA': {'HHprice': '5 €', 'nHHprice': '8 €', 'volume': '50'}, 'Blanche': {'HHprice': '5 €', 'nHHprice': '8 €', 'volume': '50'}, 'Triple Karmeliet': {'HHprice': '6 €', 'nHHprice': '9 €', 'volume': '50'}}
La Belle Epoque;44 Rue de Charenton, 75012 Paris, France;16;19;2;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}}
La Belle Mine;58 Rue Claude Bernard, 75005 Paris, France;0;0;3;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
La Belle Poule;18 Avenue Hoche, 75008 Paris, France;16;20;1;{'Cheapest beer': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}}
La Belle Saison;75 Quai des Queyries, 33100 Bordeaux, France;0;0;0;{'Cheapest beer': {'nHHprice': '8 €', 'volume': '50'}}
La Belle Vie St Martin;121 Rue du Faubourg Saint-Martin, 75010 Paris, France;0;0;0;{'Cheapest beer': {'HHprice': '5 €', 'volume': '50'}}
La Belle Époque;11 Rue de Dinan, 35400 Saint-Malo, France;0;0;0;{'Corona': {'nHHprice': '6 €', 'volume': '50'}, 'Bar & Beer IPA': {'nHHprice': '7 €', 'volume': '50'}}
La Bellevilloise;21 Rue Boyer, 75020 Paris, France;0;0;0;{'Kronenbourg': {'nHHprice': '7 €', 'volume': '50'}, 'Carlsberg': {'nHHprice': '9 €', 'volume': '50'}}
La Bicyclette Café;5 Rue de Chaumont, 75019 Paris, France;17;20;1;{'Cheapest beer': {'HHprice': '4.5 €', 'nHHprice': '5.5 €', 'volume': '50'}}
La Binouz'rit;12 Rue Auguste Râteau, 17640 Vaux-sur-Mer, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.5 €', 'volume': '50'}}
La Blonde;Rue des Bouchers, 59800 Lille, France;0;0;2;{'Cheapest beer': {'nHHprice': '4.5 €', 'volume': '50'}}
La Boca;17 Quai Valin, 17000 La Rochelle, France;0;0;1;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
La Boca El Leon;Plaza del Altozano, 5, 41010 Sevilla, Spanien;0;0;0;{'Cheapest beer': {'nHHprice': '2.5 €', 'volume': '50'}}
La Bodega;8 Rue Beauregard, 44000 Nantes, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.3 €', 'volume': '50'}}
La Bodega;12 Rue Descartes, 75005 Paris, France;16;21;12;{'Jupiler': {'HHprice': '3.5 €', 'nHHprice': '5 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '6.5 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Leffe Blonde': {'HHprice': '4.5 €', 'nHHprice': '6 €', 'volume': '50'}, 'Leffe Ruby': {'HHprice': '5 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Hoegaarden Wit-Blanche': {'HHprice': '4.5 €', 'nHHprice': '6 €', 'volume': '50'}, 'Guinness': {'HHprice': '5 €', 'nHHprice': '6 €', 'volume': '50'}, 'Triple Karmeliet': {'HHprice': '6.5 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'others': 'TBD'}
La Bombe;20 Rue du 4 Septembre, 75002 Paris, France;16;20;3;{'Heineken': {'HHprice': '6 €', 'nHHprice': '8.5 €', 'volume': '50'}, 'Edelweiss Blanche': {'HHprice': '6 €', 'nHHprice': '8.5 €', 'volume': '50'}, 'Affligem': {'HHprice': '6 €', 'nHHprice': '8.5 €', 'volume': '50'}}
La Bonbonnière;98 Avenue de Saint-Ouen, 75018 Paris, France;16;20;2;{'Cheapest beer': {'HHprice': '4.9 €', 'nHHprice': '6 €', 'volume': '50'}}
La Bonne Adresse;38 Avenue Edouard Vaillant, 92100 Boulogne-Billancourt, France;0;0;4;{'Pelforth': {'nHHprice': '4.5 €', 'volume': '50'}, 'Affligem': {'nHHprice': '5.5 €', 'volume': '50'}, 'La Chouffe': {'nHHprice': '7 €', 'volume': '50'}, 'Vedett Extra IPA': {'nHHprice': '6 €', 'volume': '50'}}
La Bonne Excuse;61 Rue Jean-Pierre Timbaud, 75011 Paris, France;16;20;11;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}}
La Bonne Nouvelle;15 Place Sainte-Anne, 35000 Rennes, France;0;0;0;{'Cheapest beer': {'nHHprice': '4.5 €', 'volume': '50'}}
La Bouffarde;177 Boulevard Brune, 75014 Paris, France;0;0;2;{'Cheapest beer': {'HHprice': '4.5 €', 'volume': '50'}}
La Bourse;21 Quai de la Fosse, 44000 Nantes, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.5 €', 'volume': '50'}}
La Brasserie De La Gare;11 Avenue Wilson, 90000 Belfort, France;0;0;0;{'Cheapest beer': {'nHHprice': '4.5 €', 'volume': '50'}}
La Bricole;52 Rue Leibniz, 75018 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.5 €', 'volume': '50'}}
La Brouette;164 Avenue du Maine, 75014 Paris, France;16;19;0;{'Cheapest beer': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}}
La Bulle;20 Place Saint-Mélaine, 35740 Pacé, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
La Buvette Des Bains;Place Chateaubriand, 35400 Saint-Malo, France;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Le B, Bar À Bières;4 Rue de l'Annonciade, 13100 Aix-en-Provence, France;15;21;3;{'bellheimer': {'HHprice': '3.5 €', 'nHHprice': '5 €', 'volume': '50'}, 'Rodenbach': {'HHprice': '4.3 €', 'nHHprice': '8 €', 'volume': '50'}, 'cornet': {'nHHprice': '5.3 €', 'volume': '50'}, 'brugge tripel': {'nHHprice': '5.3 €', 'volume': '50'}}
Le BAOBAB;2 Rue du Château, 29200 Brest, France;0;0;1;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Le BLV;106 Boulevard de Belleville, 75020 Paris, France;17;19;1;{'Amstel': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}}
Le BT Bar;2 Place Général Sarrail, 33000 Bordeaux, France;14;19;2;{'Cheapest beer': {'HHprice': '4.5 €', 'nHHprice': '6 €', 'volume': '50'}, 'Triple Karmeliet': {'HHprice': '6 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '6 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Kwak': {'HHprice': '6 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Paix Dieu': {'HHprice': '6 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Rince Cochon': {'HHprice': '6 €', 'nHHprice': '7.5 €', 'volume': '50'}}
Le Bac Saint-Michel;97 Boulevard Saint-Michel, 75005 Paris, France;16;19;2;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '4.5 €', 'volume': '50'}}
Le Bailly;1 Rue Bailly, 75003 Paris-3E-Arrondissement, France;0;0;10;{'Cheapest beer': {'HHprice': '3.5 €', 'volume': '50'}}
Le Baiser Salé;58 Rue des Lombards, 75001 Paris, France;15;20;7;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '8.5 €', 'volume': '50'}}
Le Bakada Bar;8 Rue Belhomme, 75018 Paris, France;0;0;3;{'Cheapest beer': {'HHprice': '3.5 €', 'volume': '50'}}
Le Bal Perdu;2 Rue Charles Graindorge, 93170 Bagnolet, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Le Ballon D'Alsace;15 Place des Reflets, 92400 Courbevoie, France;0;0;1;{'Cheapest beer': {'nHHprice': '5.8 €', 'volume': '50'}}
Le Ballu;55 Rue Blanche, 75009 Paris, France;16;22;9;{'Kronenbourg': {'HHprice': '4.5 €', 'nHHprice': '6 €', 'volume': '50'}, '1664': {'HHprice': '5.5 €', 'nHHprice': '7 €', 'volume': '50'}, 'Grimbergen Blonde': {'HHprice': '6.5 €', 'nHHprice': '8 €', 'volume': '50'}, 'Vedett Extra White': {'HHprice': '5.5 €', 'nHHprice': '7 €', 'volume': '50'}, 'Vedett Extra IPA': {'HHprice': '6.5 €', 'nHHprice': '6.5 €', 'volume': '50'}}
Le Baltard;11 Rue St Denis, 75001 Paris, France;16;19;0;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}}
Le Balto;15 Rue Mazarine, 75006 Paris, France;0;0;1;{'Cheapest beer': {'nHHprice': '7 €', 'volume': '50'}}
Le Balto;210 Rue Saint-Maur, 75010 Paris, France;17;20;1;{'Kronenbourg': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}}
Le Banco;3 Cité des Trois Bornes, 75011 Paris, France;0;0;1;{'Cheapest beer': {'nHHprice': '5.5 €', 'volume': '50'}}
Le Banco;1 Rue des Trois Bornes, 75011 Paris, France;15;20;4;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '5.5 €', 'volume': '50'}, 'Brooklyn East IPA': {'HHprice': '5.5 €', 'nHHprice': '7 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '7.5 €', 'nHHprice': '8 €', 'volume': '50'}, 'Edelweiss Blanche': {'HHprice': '5.5 €', 'nHHprice': '7 €', 'volume': '50'}}
Le Bar 101;101 Rue de Ménilmontant, 75020 Paris, France;15;20;1;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '5 €', 'volume': '50'}, 'Campus': {'HHprice': '4 €', 'volume': '50'}}
Le Bar Basque;26 Rue des Trois Frères, 75018 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Le Bar Belge;97 Avenue du Général Leclerc, 94700 Maisons-Alfort, France;16;19;1;{'Cheapest beer': {'HHprice': '4.5 €', 'nHHprice': '6.9 €', 'volume': '50'}}
Le Bar Belge;75 Avenue de Saint-Ouen, 75018 Paris, France;0;0;1;{'Cheapest beer': {'HHprice': '4.5 €', 'volume': '50'}}
Le Bar Bu;20 Rue des Chapeliers, 22300 Lannion, France;0;0;0;{'Cheapest beer': {'nHHprice': '4.5 €', 'volume': '50'}}
Le Bar Commun;135 Rue des Poissonniers, 75018 Paris, France;0;0;1;"{'Bavik Pils': {'nHHprice': '4 €', 'volume': '50'}, 'Jenlain Blonde': {'nHHprice': '6 €', 'volume': '50'}, ""Goutte d'Or Ernestine IPA"": {'nHHprice': '6 €', 'volume': '50'}}"
Le Bar Des Halles;71 Rue Saint Honoré, 75001 Paris, France;17;21;8;{'Cheapest beer': {'HHprice': '4.5 €', 'nHHprice': '6 €', 'volume': '50'}, 'Carlsberg': {'HHprice': '5 €', 'nHHprice': '7.5 €', 'volume': '50'}}
Le Bar Des Pêcheurs;8 Rue de l'Islet, 22770 Lancieux, France;0;0;2;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Le Bar Du Coin;21 Rue de la Juiverie, 44000 Nantes, France;0;0;0;{'Cheapest beer': {'nHHprice': '4.9 €', 'volume': '50'}}
Le Bar Du Coin;55 Rue de Tolbiac, 75013 Paris, France;15;23;2;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '8 €', 'volume': '50'}, 'Leffe Blonde': {'HHprice': '5 €', 'volume': '50'}, 'Affligem': {'HHprice': '5 €', 'volume': '50'}, 'Mort Subite Blanche': {'HHprice': '5 €', 'volume': '50'}}
Le Bar Fleuri;179 Rue de Paris, 93100 Montreuil, France;0;0;3;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Le Bar Fondamental;6 Rue André Antoine;0;0;1;"{'LBF Pale Ale': {'nHHprice': '7 €', 'volume': '50'}, 'LBF Heifeweizen': {'nHHprice': '7 €', 'volume': '50'}, 'LBF Dubbel': {'nHHprice': '8 €', 'volume': '50'}, 'LBF IPA': {'nHHprice': '8 €', 'volume': '50'}, ""L'Etre Fondamental"": {'nHHprice': '9 €', 'volume': '50'}, 'Neipa': {'nHHprice': '10 €', 'volume': '50'}, 'Sour Ale vitaminé Azimut': {'nHHprice': '9.5 €', 'volume': '50'}, 'others': 'TBD'}"
Le Bar À Buuut;61 Quai de la Fosse, 44000 Nantes, France;0;0;1;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Le Bar À Crêpes;12 Place François Rude, 21000 Dijon, France;0;0;1;{'Cheapest beer': {'nHHprice': '5.5 €', 'volume': '50'}}
Le Bar À Mines;64 Rue de Charenton, 75012 Paris, France;15;20;9;{'Cheapest beer': {'HHprice': '6 €', 'nHHprice': '6 €', 'volume': '50'}}
Le Bar à Nenette;26 Rue de Lappe, 75011 Paris, Francia;16;21;3;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5.5 €', 'volume': '50'}}
Le Bar'Oudeur;4 Allée du Parc, 56340 Carnac, France;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Le Baradoz;24 Rue de Satory, 78000 Versailles, France;17;20;6;"{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '6 €', 'volume': '50'}, ""O'Clock Jet Lag"": {'HHprice': '5.9 €', 'nHHprice': '7.9 €', 'volume': '50'}}"
Le Barbarian;Place Émile Zola, 21000 Dijon, France;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Le Barbiche;3 Rue Rodier;16;20;1;{'Cheapest beer': {'HHprice': '5.5 €', 'nHHprice': '6 €', 'volume': '50'}}
Le Barbiche;11 Rue Pierre Fontaine, 75009 Paris, France;17;19;1;{'Jupiler': {'HHprice': '5.5 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Triple Karmeliet': {'HHprice': '7 €', 'nHHprice': '8 €', 'volume': '50'}, 'Vedett Extra IPA': {'nHHprice': '7.5 €', 'volume': '50'}, 'Hoegaarden Wit-Blanche': {'nHHprice': '7.5 €', 'volume': '50'}}
Le Barbu;15 Rue Sainte-Barbe, 67000 Strasbourg, France;0;0;3;{'Cheapest beer': {'nHHprice': '5.5 €', 'volume': '50'}}
Le Barbylone;112 bis Rue Marcadet;13;19;1;{'Kout': {'HHprice': '5 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Belle Rose': {'HHprice': '6 €', 'nHHprice': '7 €', 'volume': '50'}, 'Citra Galactique (IPA)': {'HHprice': '7.5 €', 'nHHprice': '8.5 €', 'volume': '50'}, 'Orange Mecanique (Triple)': {'HHprice': '7.5 €', 'nHHprice': '8.5 €', 'volume': '50'}}
Le Barcarolle;25 Boulevard Soult, 75012 Paris, France;0;0;1;{'Stella Artois': {'nHHprice': '2.5 €', 'volume': '25'}, 'Leffe Blonde': {'nHHprice': '3.5 €', 'volume': '25'}, 'Hoegaarden Wit-Blanche': {'nHHprice': '3.5 €', 'volume': '25'}}
Le Barell;17 Rue Gérard Monod, 06400 Cannes, France;0;0;1;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Le Barilleur;173 Rue Saint-Jacques, 75005 Paris, France;0;0;15;{'Cheapest beer': {'nHHprice': '3.9 €', 'volume': '50'}}
Le Barjoe;15 Boulevard Jean Jaurès, 34500 Béziers, France;16;19;0;{'Cheapest beer': {'HHprice': '3 €', 'nHHprice': '3 €', 'volume': '50'}, 'Bud': {'HHprice': '3 €', 'nHHprice': '5 €', 'volume': '50'}, 'Hoegaarden Wit-Blanche': {'HHprice': '4 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Cubanisto': {'HHprice': '4 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Leffe Blonde': {'HHprice': '4 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Leffe Ruby': {'HHprice': '4 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Triple Karmeliet': {'HHprice': '4.5 €', 'nHHprice': '7 €', 'volume': '50'}, 'Kwak': {'HHprice': '4.5 €', 'nHHprice': '7 €', 'volume': '50'}}
